,index,Inhibition Observed,h_bond_donors,h_bond_acceptors,molar_refractivity,molecular_weight,n_atoms,n_carbons,n_heteroatoms,n_rings,n_rot_bonds,logp,tpsa,n_heavy_atoms,n_aromatic_atom,single_bond,double_bond,triple_bond,aromatic_bond
753,3771,1,1.0,3.0,77.68930000000005,310.95745482399997,19.0,13.0,6.0,3.0,2.0,4.672800000000001,41.71,19.0,14.0,10.0,2.0,0.0,30.0
754,3776,1,1.0,5.0,101.83620000000003,373.146012596,26.0,19.0,7.0,3.0,7.0,3.2971200000000023,71.53,26.0,11.0,30.0,4.0,0.0,22.0
755,3781,1,1.0,5.0,98.07370000000003,390.981251548,22.0,16.0,6.0,3.0,5.0,5.6449200000000035,37.81,22.0,17.0,14.0,0.0,0.0,34.0
756,3786,1,2.0,4.0,130.77950000000004,482.18411050809,34.0,26.0,8.0,4.0,7.0,2.2070999999999996,82.36,34.0,12.0,42.0,8.0,0.0,24.0
757,3791,1,1.0,4.0,97.98470000000002,341.075346192,23.0,18.0,5.0,4.0,3.0,4.882600000000003,29.85,23.0,17.0,18.0,0.0,0.0,34.0
758,3796,1,1.0,3.0,106.98120000000003,413.06265559999997,26.0,21.0,5.0,3.0,6.0,4.939600000000004,47.56,26.0,16.0,20.0,2.0,0.0,34.0
759,3801,1,1.0,5.0,108.21730000000002,384.11100699199994,29.0,23.0,6.0,5.0,2.0,3.9518200000000028,83.64,29.0,22.0,16.0,4.0,0.0,46.0
760,3806,1,2.0,6.0,165.77789999999965,570.22670544,43.0,35.0,8.0,6.0,7.0,5.969260000000005,101.88,43.0,34.0,22.0,6.0,0.0,68.0
761,3811,1,0.0,5.0,93.13600000000002,395.030309916,23.0,16.0,7.0,3.0,4.0,3.849700000000003,59.230000000000004,23.0,11.0,26.0,2.0,0.0,22.0
762,3816,1,1.0,1.0,129.27250000000004,665.06165170609,30.0,23.0,7.0,4.0,3.0,6.157900000000006,24.11,30.0,18.0,26.0,0.0,0.0,36.0
763,3821,1,1.0,7.0,144.10519999999983,517.1671419639999,37.0,28.0,9.0,4.0,9.0,5.032400000000004,97.3,37.0,18.0,36.0,8.0,0.0,36.0
764,3826,1,0.0,6.0,146.17999999999978,518.208468532,37.0,29.0,8.0,5.0,7.0,5.184120000000005,59.31,37.0,21.0,36.0,2.0,0.0,44.0
765,3831,1,0.0,5.0,69.41440000000001,258.0640568,19.0,13.0,6.0,2.0,3.0,2.4671000000000003,81.8,19.0,6.0,18.0,10.0,0.0,12.0
766,3836,1,0.0,5.0,132.715,485.15399043599996,33.0,25.0,8.0,4.0,4.0,5.494860000000005,62.620000000000005,33.0,11.0,42.0,8.0,0.0,22.0
767,3841,1,1.0,4.0,123.39270000000002,471.06161004399996,29.0,22.0,7.0,3.0,7.0,5.260500000000005,46.620000000000005,29.0,18.0,24.0,2.0,0.0,36.0
768,3846,1,0.0,6.0,135.47899999999993,461.15955448400007,32.0,26.0,6.0,5.0,6.0,5.468420000000005,38.13,32.0,21.0,26.0,2.0,0.0,44.0
769,3851,1,2.0,4.0,99.32960000000001,358.135113564,25.0,19.0,6.0,3.0,5.0,3.2977200000000018,81.42,25.0,11.0,28.0,4.0,0.0,22.0
770,3856,1,0.0,9.0,158.44899999999961,569.132209436,38.0,27.0,11.0,5.0,7.0,4.220620000000004,70.39,38.0,16.0,42.0,8.0,0.0,34.0
771,3861,1,1.0,10.0,221.38479999999947,816.2384483320001,58.0,45.0,13.0,9.0,8.0,7.963120000000011,131.27,58.0,26.0,66.0,12.0,0.0,54.0
772,3866,1,1.0,4.0,111.86070000000007,375.21793790409004,28.0,23.0,5.0,5.0,5.0,2.5696199999999996,35.900000000000006,28.0,18.0,24.0,0.0,0.0,40.0
773,3871,1,2.0,3.0,127.41840000000002,444.12407021200005,32.0,26.0,6.0,4.0,5.0,6.721440000000004,71.34,32.0,23.0,20.0,4.0,0.0,46.0
774,3876,1,2.0,4.0,87.20990000000003,318.103813436,22.0,16.0,6.0,2.0,6.0,2.7338900000000006,63.349999999999994,22.0,12.0,18.0,4.0,0.0,24.0
775,3881,1,3.0,4.0,137.82559999999992,482.20846853200004,34.0,26.0,8.0,3.0,11.0,6.523500000000006,86.61000000000001,34.0,17.0,34.0,4.0,0.0,34.0
776,3886,1,0.0,4.0,74.72500000000004,265.07389321200003,20.0,16.0,4.0,3.0,3.0,3.4941000000000013,52.33,20.0,18.0,6.0,2.0,0.0,36.0
777,3891,1,2.0,5.0,119.32840000000003,426.1613283119999,30.0,23.0,7.0,3.0,8.0,4.020200000000003,68.82000000000001,30.0,12.0,34.0,6.0,0.0,24.0
778,3896,1,1.0,5.0,92.11770000000003,366.01741222399994,24.0,16.0,8.0,3.0,4.0,3.548600000000002,73.47,24.0,15.0,16.0,4.0,0.0,32.0
779,3901,1,1.0,3.0,126.14770000000003,451.125188844,29.0,22.0,7.0,3.0,7.0,5.223120000000005,27.74,29.0,12.0,36.0,2.0,0.0,24.0
780,3906,1,0.0,3.0,49.23900000000002,242.96622979591,13.0,9.0,4.0,1.0,3.0,0.9662999999999995,49.36,13.0,6.0,12.0,2.0,0.0,12.0
781,3911,1,1.0,8.0,136.25669999999997,493.167141964,35.0,26.0,9.0,4.0,9.0,4.870600000000004,89.46000000000001,35.0,12.0,42.0,10.0,0.0,24.0
782,3916,1,3.0,3.0,116.45060000000008,398.268176328,29.0,23.0,6.0,5.0,6.0,3.982700000000003,73.47,29.0,6.0,48.0,4.0,0.0,12.0
783,3921,1,1.0,3.0,124.80720000000004,452.051689556,30.0,24.0,6.0,4.0,6.0,6.665300000000005,41.99,30.0,22.0,18.0,2.0,0.0,46.0
784,3926,1,1.0,5.0,85.97670000000006,308.173607248,22.0,16.0,6.0,1.0,9.0,2.742800000000001,69.15,22.0,6.0,28.0,4.0,0.0,12.0
785,3931,1,2.0,2.0,69.42050000000003,242.145284324,16.0,12.0,4.0,2.0,1.0,1.6503,35.5,16.0,0.0,32.0,2.0,0.0,0.0
786,3936,1,1.0,5.0,119.72720000000004,416.17360724799994,31.0,25.0,6.0,3.0,7.0,4.360160000000003,76.99000000000001,31.0,18.0,24.0,6.0,0.0,36.0
787,3941,1,1.0,3.0,116.07770000000005,385.207550232,27.0,23.0,4.0,2.0,8.0,6.202220000000006,38.33,27.0,12.0,30.0,2.0,0.0,24.0
788,3946,1,2.0,4.0,108.52000000000002,377.15395509999996,28.0,22.0,6.0,4.0,4.0,4.048600000000004,64.93,28.0,16.0,24.0,4.0,0.0,34.0
789,3951,1,1.0,7.0,98.07770000000005,358.164105184,26.0,18.0,8.0,3.0,5.0,1.4994199999999995,86.86000000000001,26.0,13.0,22.0,4.0,0.0,30.0
790,3956,1,1.0,5.0,114.53070000000004,398.17764707199996,28.0,21.0,7.0,3.0,9.0,4.472520000000004,55.46,28.0,16.0,26.0,2.0,0.0,32.0
791,3961,1,0.0,6.0,110.89330000000004,442.119857424,31.0,22.0,9.0,4.0,5.0,2.6618000000000013,101.06,31.0,12.0,34.0,10.0,0.0,24.0
792,3966,1,1.0,6.0,143.8491999999998,492.21614075599996,37.0,30.0,7.0,5.0,8.0,6.129160000000006,73.69,37.0,27.0,24.0,4.0,0.0,54.0
793,3971,1,2.0,7.0,144.67029999999988,600.086634656,41.0,29.0,12.0,6.0,4.0,4.038300000000003,124.45000000000002,41.0,12.0,56.0,12.0,0.0,24.0
794,3976,1,1.0,5.0,113.82470000000006,408.20827850399996,28.0,21.0,7.0,2.0,9.0,4.750100000000004,67.87,28.0,6.0,42.0,4.0,0.0,12.0
795,3981,1,1.0,6.0,130.7517,454.20386181999993,32.0,24.0,8.0,3.0,10.0,4.506620000000003,60.78,32.0,17.0,32.0,2.0,0.0,34.0
796,3986,1,2.0,6.0,110.75740000000003,399.17942089999997,29.0,21.0,8.0,2.0,10.0,2.9715000000000007,98.25,29.0,12.0,30.0,6.0,0.0,24.0
797,3991,1,1.0,9.0,132.47249999999994,490.11253845991007,34.0,23.0,11.0,5.0,6.0,5.310760000000005,116.24000000000001,34.0,26.0,18.0,4.0,0.0,54.0
798,3996,1,1.0,5.0,112.62219999999999,412.064841084,28.0,21.0,7.0,3.0,6.0,5.292100000000004,68.28999999999999,28.0,17.0,20.0,6.0,0.0,34.0
799,4001,0,2.0,3.0,138.63739999999984,498.09355436799996,33.0,26.0,7.0,4.0,8.0,7.207600000000005,54.120000000000005,33.0,21.0,26.0,2.0,0.0,44.0
800,4006,1,1.0,4.0,94.25370000000004,373.024830612,22.0,17.0,5.0,3.0,2.0,4.970880000000004,48.71,22.0,11.0,22.0,2.0,2.0,22.0
801,4011,1,1.0,3.0,59.17850000000002,231.038770656,14.0,9.0,5.0,1.0,4.0,1.8292399999999998,46.17,14.0,5.0,12.0,6.0,0.0,10.0
802,4016,1,1.0,5.0,96.41970000000002,341.13103122800004,24.0,17.0,7.0,3.0,7.0,3.160400000000002,59.120000000000005,24.0,16.0,18.0,2.0,0.0,32.0
803,4021,1,1.0,5.0,120.05920000000002,462.0691379480001,30.0,23.0,7.0,4.0,6.0,5.347800000000003,69.03999999999999,30.0,23.0,18.0,2.0,0.0,46.0
804,4026,1,2.0,5.0,131.73639999999997,469.203527472,33.0,25.0,8.0,4.0,7.0,3.943240000000003,72.06,33.0,12.0,44.0,4.0,0.0,24.0
805,4031,1,0.0,2.0,80.18000000000004,323.059169664,22.0,16.0,6.0,3.0,2.0,4.190920000000002,20.310000000000002,22.0,12.0,22.0,2.0,0.0,24.0
806,4036,1,1.0,7.0,115.74920000000003,470.988839028,29.0,20.0,9.0,5.0,3.0,6.048200000000004,101.76,29.0,18.0,22.0,4.0,0.0,40.0
807,4041,1,2.0,3.0,135.91639999999992,477.127775688,33.0,26.0,7.0,5.0,3.0,5.756140000000004,53.6,33.0,18.0,34.0,4.0,0.0,36.0
808,4046,1,0.0,1.0,90.31200000000007,300.221993356,20.0,18.0,2.0,0.0,15.0,6.789300000000007,17.07,20.0,0.0,34.0,4.0,0.0,0.0
809,4051,1,2.0,4.0,112.31490000000002,435.12283254,30.0,21.0,9.0,3.0,6.0,5.5203900000000035,66.89,30.0,16.0,24.0,6.0,0.0,34.0
810,4056,1,1.0,3.0,100.74020000000007,350.25694294799996,25.0,20.0,5.0,1.0,11.0,4.223740000000004,62.550000000000004,25.0,5.0,36.0,4.0,0.0,10.0
811,4061,1,1.0,5.0,113.79150000000004,420.17189299599994,29.0,21.0,8.0,2.0,9.0,4.113800000000003,84.94000000000001,29.0,12.0,30.0,6.0,0.0,24.0
812,4066,1,0.0,8.0,116.34520000000006,468.11372648799994,31.0,19.0,12.0,3.0,6.0,1.7314999999999996,131.95,31.0,9.0,34.0,12.0,0.0,20.0
813,4071,1,0.0,5.0,133.0093,535.1640286559999,37.0,27.0,10.0,3.0,9.0,6.088520000000005,72.91,37.0,18.0,36.0,6.0,0.0,36.0
814,4076,1,0.0,3.0,114.36000000000001,366.119069576,27.0,24.0,3.0,4.0,4.0,6.589880000000004,36.68,27.0,21.0,12.0,2.0,2.0,44.0
815,4081,1,1.0,3.0,141.1966999999999,473.226761452,32.0,26.0,6.0,3.0,10.0,6.436620000000008,27.740000000000002,32.0,12.0,42.0,2.0,0.0,24.0
816,4086,1,1.0,4.0,84.02540000000003,312.12303447609,23.0,18.0,5.0,2.0,7.0,1.0633999999999997,78.19000000000001,23.0,12.0,18.0,6.0,0.0,24.0
817,4091,1,2.0,5.0,100.38840000000003,360.16199700799996,25.0,18.0,7.0,2.0,7.0,3.392920000000001,83.98,25.0,11.0,26.0,4.0,0.0,22.0
818,4096,1,1.0,4.0,107.48850000000006,456.07184038,27.0,19.0,8.0,3.0,7.0,2.8267000000000007,83.55000000000001,27.0,6.0,38.0,8.0,0.0,12.0
819,4101,1,3.0,4.0,74.50070000000002,306.121571676,22.0,15.0,7.0,3.0,3.0,1.0959199999999998,108.64,22.0,5.0,32.0,6.0,0.0,10.0
820,4106,1,1.0,5.0,109.8032,374.120132196,27.0,21.0,6.0,4.0,4.0,4.549420000000003,59.28,27.0,20.0,14.0,4.0,0.0,42.0
821,4111,1,1.0,2.0,97.85870000000003,336.183778008,25.0,21.0,4.0,3.0,6.0,2.702420000000001,49.410000000000004,25.0,12.0,26.0,4.0,0.0,24.0
822,4116,1,1.0,7.0,138.88069999999993,523.1761653599999,37.0,29.0,8.0,5.0,6.0,5.494000000000004,83.09000000000002,37.0,12.0,50.0,8.0,0.0,24.0
823,4121,1,0.0,4.0,40.94250000000001,212.953773848,11.0,6.0,5.0,1.0,0.0,1.17738,58.68,11.0,5.0,8.0,2.0,2.0,10.0
824,4126,1,0.0,2.0,136.90999999999985,442.193280072,34.0,32.0,2.0,4.0,8.0,6.605600000000006,18.46,34.0,24.0,22.0,0.0,4.0,48.0
825,4131,1,1.0,5.0,157.8843999999997,599.1583675519998,40.0,33.0,7.0,5.0,5.0,7.724920000000006,79.35,40.0,18.0,44.0,6.0,2.0,36.0
826,4136,1,1.0,2.0,80.16570000000004,271.103085164,19.0,16.0,3.0,2.0,5.0,3.656100000000002,29.1,19.0,12.0,14.0,2.0,0.0,24.0
827,4141,0,2.0,6.0,137.4843999999999,505.08630479999994,35.0,26.0,9.0,4.0,7.0,4.962420000000003,96.86000000000001,35.0,21.0,24.0,8.0,0.0,44.0
828,4146,1,3.0,9.0,190.69519999999946,800.2169790199999,50.0,38.0,12.0,6.0,13.0,4.976000000000004,149.48999999999998,50.0,12.0,76.0,10.0,0.0,24.0
829,4151,1,3.0,6.0,77.78000000000002,345.018619164,22.0,12.0,10.0,2.0,6.0,0.6058999999999997,121.53,22.0,11.0,18.0,6.0,0.0,22.0
830,4156,1,1.0,7.0,120.95320000000004,446.1987764399999,31.0,22.0,9.0,4.0,6.0,2.3799900000000003,79.80000000000001,31.0,10.0,40.0,6.0,0.0,22.0
831,4161,0,1.0,2.0,85.18420000000005,314.12306957199996,23.0,18.0,5.0,3.0,3.0,3.6949200000000024,34.03,23.0,15.0,16.0,2.0,0.0,32.0
832,4166,1,2.0,5.0,90.08280000000005,327.121906024,24.0,17.0,7.0,2.0,7.0,2.5737200000000007,93.5,24.0,12.0,20.0,6.0,0.0,24.0
833,4171,1,1.0,4.0,93.20270000000001,361.038482016,24.0,17.0,7.0,2.0,6.0,3.936180000000002,74.48,24.0,12.0,20.0,4.0,2.0,24.0
834,4176,1,2.0,7.0,77.0729,290.04736117999994,20.0,12.0,8.0,2.0,5.0,2.7812000000000006,100.65,20.0,11.0,14.0,6.0,0.0,22.0
835,4181,0,2.0,5.0,123.9039,451.07574011599996,31.0,23.0,8.0,4.0,5.0,4.640290000000003,76.12,31.0,22.0,16.0,6.0,0.0,46.0
836,4186,1,3.0,6.0,155.25319999999974,608.0706260039999,39.0,28.0,11.0,4.0,8.0,6.783700000000006,96.89,39.0,18.0,44.0,4.0,0.0,36.0
837,4191,1,1.0,4.0,111.93420000000002,371.15214353199997,28.0,24.0,4.0,4.0,5.0,5.188920000000004,47.56,28.0,18.0,22.0,4.0,0.0,36.0
838,4196,1,1.0,7.0,123.25120000000001,519.9430074680001,30.0,20.0,10.0,4.0,6.0,6.462020000000003,80.91000000000001,30.0,22.0,20.0,2.0,0.0,44.0
839,4201,1,2.0,4.0,124.49570000000003,470.106705896,32.0,24.0,8.0,3.0,8.0,4.841400000000004,92.34,32.0,18.0,24.0,8.0,0.0,36.0
840,4206,1,1.0,5.0,79.26920000000003,305.137556088,22.0,15.0,7.0,2.0,8.0,2.5387000000000004,88.58,22.0,10.0,22.0,4.0,0.0,20.0
841,4211,1,0.0,7.0,119.85700000000003,443.159354152,33.0,24.0,9.0,5.0,4.0,2.0309999999999997,101.54,33.0,21.0,24.0,6.0,0.0,44.0
842,4216,1,3.0,9.0,175.5256999999996,708.22946536,51.0,37.0,14.0,5.0,13.0,3.960900000000004,149.49,51.0,18.0,62.0,12.0,0.0,36.0
843,4221,1,2.0,5.0,99.43860000000001,362.11353241208997,27.0,20.0,7.0,4.0,5.0,4.0622000000000025,102.68,27.0,21.0,14.0,2.0,0.0,44.0
844,4226,1,1.0,10.0,132.16180000000006,525.2573964479999,37.0,26.0,11.0,3.0,16.0,1.884700000000001,114.38000000000002,37.0,6.0,62.0,4.0,0.0,12.0
845,4231,1,1.0,3.0,90.69630000000002,348.043233048,23.0,17.0,6.0,3.0,2.0,4.060500000000002,52.9,23.0,12.0,22.0,4.0,0.0,24.0
846,4236,1,0.0,8.0,114.15240000000004,445.0533518439099,30.0,20.0,10.0,3.0,9.0,3.3663000000000025,116.72,30.0,11.0,32.0,10.0,0.0,22.0
847,4241,1,2.0,9.0,141.01509999999993,516.1467408679999,37.0,27.0,10.0,4.0,5.0,1.7264199999999994,136.44,37.0,17.0,32.0,12.0,2.0,34.0
848,4246,1,2.0,6.0,183.55649999999957,745.135439188,49.0,38.0,11.0,8.0,5.0,7.264800000000007,107.02000000000001,49.0,18.0,66.0,10.0,0.0,36.0
849,4251,1,3.0,6.0,139.59819999999988,508.25733687199994,37.0,29.0,8.0,3.0,9.0,3.0795000000000003,113.96000000000002,37.0,12.0,46.0,8.0,0.0,24.0
850,4256,1,1.0,6.0,131.90620000000004,470.223928568,33.0,26.0,7.0,3.0,8.0,6.219180000000007,80.58000000000001,33.0,11.0,44.0,2.0,2.0,22.0
851,4261,0,1.0,5.0,150.05769999999976,543.195855248,37.0,28.0,9.0,3.0,12.0,6.242520000000007,71.11,37.0,17.0,40.0,4.0,0.0,34.0
852,4266,1,1.0,3.0,116.7412,400.178692628,30.0,25.0,5.0,4.0,4.0,4.577620000000004,58.64,30.0,18.0,26.0,4.0,0.0,36.0
853,4271,1,0.0,6.0,110.36450000000004,400.14567824799997,28.0,21.0,7.0,3.0,8.0,3.8877000000000033,62.05,28.0,15.0,24.0,4.0,0.0,32.0
854,4276,1,1.0,7.0,145.31919999999982,576.1541922439999,40.0,28.0,12.0,4.0,8.0,5.764200000000005,78.49000000000001,40.0,18.0,46.0,4.0,0.0,36.0
855,4281,1,1.0,5.0,100.9108,399.98811075599997,24.0,18.0,6.0,4.0,1.0,3.541840000000002,54.60000000000001,24.0,18.0,10.0,4.0,0.0,40.0
856,4286,0,2.0,4.0,91.53340000000004,334.189257312,24.0,18.0,6.0,2.0,6.0,2.0749,88.25999999999999,24.0,6.0,32.0,6.0,0.0,12.0
857,4291,1,1.0,9.0,96.82500000000005,403.06517899599993,29.0,17.0,12.0,2.0,6.0,2.3285,167.98,29.0,12.0,26.0,10.0,0.0,24.0
858,4296,1,0.0,6.0,154.41849999999968,554.2416868079999,41.0,33.0,8.0,5.0,13.0,5.773100000000006,81.45000000000002,41.0,23.0,40.0,4.0,0.0,46.0
859,4301,1,0.0,3.0,106.828,374.08891232,27.0,22.0,5.0,4.0,3.0,4.298300000000003,34.36,27.0,19.0,12.0,4.0,2.0,42.0
860,4306,1,2.0,10.0,123.66940000000004,474.17506379199983,34.0,22.0,12.0,2.0,10.0,1.3385999999999996,138.29999999999998,34.0,12.0,38.0,8.0,0.0,24.0
861,4311,1,1.0,4.0,127.28920000000001,435.17135475199996,31.0,25.0,6.0,3.0,9.0,5.529100000000005,53.93000000000001,31.0,18.0,26.0,4.0,0.0,36.0
862,4316,1,2.0,6.0,110.4238,404.14845512,30.0,22.0,8.0,4.0,4.0,3.596400000000002,114.23,30.0,12.0,32.0,10.0,0.0,24.0
863,4321,0,0.0,5.0,96.85700000000004,326.07550411,22.0,16.0,6.0,3.0,5.0,2.0363999999999995,35.64,22.0,16.0,10.0,6.0,0.0,32.0
864,4326,1,2.0,6.0,176.0074999999995,606.309372444,45.0,38.0,7.0,5.0,12.0,7.181500000000008,80.25999999999999,45.0,24.0,46.0,4.0,0.0,48.0
865,4331,1,1.0,5.0,130.674,463.1024335320001,32.0,24.0,8.0,4.0,8.0,5.064500000000004,79.37,32.0,19.0,18.0,10.0,0.0,42.0
866,4336,1,0.0,1.0,72.58000000000004,241.065827064,17.0,15.0,2.0,3.0,1.0,4.568120000000002,4.41,17.0,15.0,6.0,0.0,0.0,32.0
867,4341,1,0.0,1.0,86.82200000000007,281.27186474,20.0,18.0,2.0,1.0,11.0,5.165800000000005,20.310000000000002,20.0,0.0,38.0,2.0,0.0,0.0
868,4346,1,0.0,7.0,122.42680000000007,482.1278352639999,32.0,22.0,10.0,3.0,7.0,2.8920200000000014,85.38000000000001,32.0,12.0,38.0,6.0,0.0,24.0
869,4351,1,1.0,2.0,70.07720000000005,238.18015542809,17.0,14.0,3.0,1.0,7.0,1.9127000000000005,29.46,17.0,6.0,22.0,0.0,0.0,12.0
870,4356,1,1.0,4.0,43.71390000000001,180.053492116,13.0,8.0,5.0,1.0,3.0,-0.2763000000000001,82.28,13.0,6.0,10.0,4.0,0.0,12.0
871,4361,1,2.0,4.0,135.92389999999995,460.236207504,34.0,28.0,6.0,3.0,10.0,5.868400000000005,76.66,34.0,18.0,32.0,4.0,0.0,36.0
872,4366,1,0.0,6.0,73.57400000000003,284.08307799199997,19.0,12.0,7.0,1.0,4.0,1.85112,68.2,19.0,5.0,22.0,6.0,0.0,10.0
873,4371,1,1.0,5.0,132.45419999999993,447.104147784,33.0,27.0,6.0,6.0,4.0,7.023800000000003,68.02000000000001,33.0,30.0,10.0,2.0,0.0,64.0
874,4376,1,2.0,6.0,124.89240000000005,448.196668264,30.0,22.0,8.0,3.0,10.0,2.9840400000000002,64.68,30.0,10.0,40.0,4.0,0.0,20.0
875,4381,1,1.0,4.0,125.87420000000003,470.127631368,32.0,24.0,8.0,3.0,10.0,4.2173000000000025,75.19,32.0,18.0,28.0,4.0,0.0,36.0
876,4386,1,1.0,7.0,159.49469999999968,551.187877408,40.0,32.0,8.0,5.0,7.0,4.864620000000005,81.92000000000002,40.0,23.0,30.0,12.0,0.0,46.0
877,4391,1,1.0,2.0,98.56470000000004,317.177964356,24.0,22.0,2.0,3.0,6.0,4.908100000000004,21.259999999999998,24.0,18.0,16.0,0.0,0.0,36.0
878,4396,1,0.0,6.0,111.70950000000002,444.01358979599996,27.0,18.0,9.0,3.0,7.0,5.247400000000004,52.82,27.0,14.0,24.0,4.0,0.0,30.0
879,4401,1,1.0,3.0,114.15070000000001,397.10156094,27.0,21.0,6.0,3.0,6.0,5.142800000000004,37.39,27.0,18.0,20.0,2.0,0.0,36.0
880,4406,1,0.0,3.0,80.78280000000005,308.1194635,21.0,15.0,6.0,3.0,2.0,1.7702,57.690000000000005,21.0,6.0,28.0,6.0,0.0,12.0
881,4411,1,0.0,5.0,93.68600000000008,349.18892296399997,25.0,19.0,6.0,2.0,7.0,2.796800000000001,65.07000000000001,25.0,6.0,36.0,4.0,0.0,12.0
882,4416,1,0.0,2.0,89.74400000000003,452.171003768,30.0,18.0,12.0,2.0,5.0,4.044600000000003,40.620000000000005,30.0,0.0,58.0,4.0,0.0,0.0
883,4421,1,4.0,8.0,132.01700000000002,512.1729556160001,36.0,25.0,11.0,4.0,10.0,3.684000000000001,146.66,36.0,17.0,40.0,4.0,0.0,34.0
884,4426,1,3.0,3.0,101.27260000000003,450.95310092000005,24.0,17.0,7.0,2.0,6.0,3.988500000000002,70.23,24.0,12.0,20.0,6.0,0.0,24.0
885,4431,1,0.0,5.0,91.5575,338.04581989200005,24.0,18.0,6.0,4.0,3.0,3.679000000000002,65.1,24.0,19.0,8.0,4.0,0.0,42.0
886,4436,1,2.0,6.0,179.0235999999996,663.2043920079999,45.0,37.0,8.0,9.0,6.0,8.583800000000002,70.42,45.0,15.0,66.0,6.0,0.0,32.0
887,4441,1,2.0,6.0,131.0059,498.0928674,34.0,24.0,10.0,4.0,6.0,4.436040000000003,93.09,34.0,21.0,24.0,6.0,0.0,44.0
888,4446,1,0.0,4.0,113.83950000000007,397.236541852,29.0,23.0,6.0,3.0,7.0,3.483500000000002,62.620000000000005,29.0,9.0,36.0,6.0,0.0,20.0
889,4451,1,0.0,2.0,141.72799999999987,480.170012348,30.0,22.0,8.0,3.0,8.0,6.762640000000007,12.96,30.0,12.0,36.0,4.0,0.0,24.0
890,4456,1,2.0,8.0,160.29399999999964,634.1322690119999,42.0,28.0,14.0,5.0,10.0,3.7794000000000025,134.35,42.0,18.0,46.0,10.0,0.0,36.0
891,4461,1,1.0,7.0,155.95479999999975,733.971299572,44.0,28.0,16.0,6.0,4.0,5.222000000000004,111.12000000000002,44.0,12.0,64.0,10.0,0.0,24.0
892,4466,1,1.0,5.0,155.78479999999976,757.8221133679999,39.0,27.0,12.0,6.0,3.0,5.833000000000005,94.99000000000001,39.0,12.0,54.0,10.0,0.0,24.0
893,4471,1,1.0,5.0,113.67370000000003,417.09139017999996,28.0,20.0,8.0,3.0,5.0,4.247120000000003,71.0,28.0,12.0,30.0,6.0,0.0,24.0
894,4476,1,2.0,6.0,135.92220000000003,661.0242098800001,44.0,27.0,17.0,6.0,2.0,3.868900000000001,138.08,44.0,12.0,62.0,12.0,0.0,24.0
895,4481,1,2.0,6.0,123.11920000000003,468.1355074879999,33.0,24.0,9.0,3.0,9.0,2.795000000000001,110.8,33.0,18.0,26.0,8.0,0.0,36.0
896,4486,1,1.0,5.0,77.4753,394.02522244799997,23.0,13.0,10.0,3.0,1.0,2.4355000000000007,70.72,23.0,5.0,36.0,4.0,0.0,10.0
897,4491,1,1.0,1.0,70.64719999999998,354.959010208,22.0,13.0,9.0,2.0,2.0,4.9412,29.1,22.0,12.0,20.0,2.0,0.0,24.0
898,4496,0,0.0,3.0,76.70450000000002,329.123878096,23.0,16.0,7.0,2.0,3.0,3.120700000000002,46.61,23.0,6.0,32.0,4.0,0.0,12.0
899,4501,1,2.0,2.0,94.29290000000005,315.20670452409,23.0,19.0,4.0,2.0,7.0,2.24402,54.37,23.0,10.0,22.0,4.0,0.0,22.0
900,4506,1,1.0,3.0,83.44170000000003,373.073734344,26.0,17.0,9.0,2.0,5.0,4.0512000000000015,47.56,26.0,12.0,26.0,4.0,0.0,24.0
901,4511,1,0.0,2.0,119.83000000000008,388.3089785199999,28.0,24.0,4.0,1.0,6.0,6.0418000000000065,40.620000000000005,28.0,6.0,40.0,4.0,0.0,12.0
902,4516,1,1.0,5.0,102.72420000000001,362.072513308,26.0,20.0,6.0,4.0,3.0,4.477220000000003,72.2,26.0,21.0,10.0,4.0,0.0,44.0
903,4521,1,2.0,5.0,104.95890000000003,385.11512971209004,26.0,19.0,7.0,3.0,6.0,2.4194000000000004,72.61,26.0,17.0,18.0,4.0,0.0,34.0
904,4526,1,1.0,6.0,128.9282,443.18450627999994,33.0,26.0,7.0,4.0,6.0,4.778600000000004,82.45,33.0,22.0,22.0,4.0,0.0,46.0
905,4531,1,3.0,4.0,85.95960000000001,324.04477433599993,21.0,13.0,8.0,2.0,3.0,2.9670199999999998,79.04,21.0,11.0,18.0,4.0,0.0,22.0
906,4536,1,1.0,7.0,118.97670000000008,424.211055376,31.0,23.0,8.0,4.0,7.0,2.9815200000000015,86.86000000000001,31.0,13.0,32.0,6.0,0.0,30.0
907,4541,1,1.0,3.0,80.20160000000001,353.940681896,20.0,13.0,7.0,2.0,3.0,4.263000000000002,72.24,20.0,12.0,14.0,4.0,0.0,24.0
908,4546,1,2.0,5.0,65.55820000000003,285.05506609591004,19.0,11.0,8.0,1.0,6.0,-0.9366999999999999,115.4,19.0,6.0,18.0,8.0,0.0,12.0
909,4551,1,3.0,6.0,167.96819999999963,587.33592154,43.0,35.0,8.0,4.0,14.0,5.737300000000006,100.12999999999998,43.0,18.0,52.0,4.0,0.0,36.0
910,4556,1,2.0,5.0,130.53549999999998,512.0317871359999,32.0,23.0,9.0,4.0,5.0,6.786100000000005,71.14,32.0,21.0,22.0,4.0,0.0,44.0
911,4561,1,1.0,4.0,97.19770000000004,356.09277008399994,25.0,19.0,6.0,4.0,3.0,3.7654000000000023,64.24000000000001,25.0,15.0,20.0,4.0,0.0,32.0
