,index,Inhibition Observed,h_bond_donors,h_bond_acceptors,molar_refractivity,molecular_weight,n_atoms,n_carbons,n_heteroatoms,n_rings,n_rot_bonds,logp,tpsa,n_heavy_atoms,n_aromatic_atom,single_bond,double_bond,triple_bond,aromatic_bond
454,2278,1,1.0,9.0,114.45710000000004,422.0684905479999,30.0,20.0,10.0,4.0,6.0,4.279300000000003,119.86000000000001,30.0,21.0,16.0,6.0,0.0,44.0
455,2283,1,2.0,7.0,95.31550000000003,340.099396752,24.0,17.0,7.0,4.0,4.0,3.3402000000000025,79.63,24.0,15.0,20.0,2.0,0.0,32.0
456,2288,1,0.0,4.0,117.39000000000001,460.9964229440001,27.0,20.0,7.0,4.0,2.0,4.895000000000004,35.91,27.0,12.0,30.0,6.0,0.0,24.0
457,2293,1,1.0,5.0,86.53270000000003,375.021069904,24.0,15.0,9.0,2.0,6.0,3.571900000000002,55.400000000000006,24.0,10.0,24.0,6.0,0.0,20.0
458,2298,1,0.0,3.0,66.79200000000003,246.125594436,18.0,15.0,3.0,3.0,0.0,2.5637000000000008,43.370000000000005,18.0,0.0,32.0,8.0,0.0,0.0
459,2303,1,2.0,5.0,104.63950000000003,427.058942688,28.0,19.0,9.0,2.0,9.0,3.7216000000000014,94.09,28.0,12.0,30.0,4.0,0.0,24.0
460,2308,1,3.0,6.0,92.24060000000003,344.1120696119999,25.0,16.0,9.0,2.0,5.0,2.773020000000001,126.09,25.0,12.0,22.0,6.0,0.0,24.0
461,2313,1,0.0,5.0,129.48150000000004,467.1732729,35.0,29.0,6.0,5.0,5.0,4.100100000000004,80.75,35.0,18.0,34.0,8.0,0.0,36.0
462,2318,1,0.0,3.0,65.82300000000004,249.136493468,18.0,14.0,4.0,3.0,5.0,2.1972000000000005,42.68,18.0,5.0,28.0,2.0,0.0,10.0
463,2323,1,1.0,3.0,102.68580000000009,353.19909372399997,26.0,22.0,4.0,3.0,5.0,4.198040000000002,49.769999999999996,26.0,12.0,30.0,2.0,0.0,24.0
464,2328,1,0.0,2.0,66.16500000000005,208.19394876799998,15.0,13.0,2.0,1.0,7.0,3.171100000000002,8.17,15.0,5.0,20.0,0.0,0.0,10.0
465,2333,1,1.0,4.0,84.01470000000003,287.105862036,22.0,18.0,4.0,3.0,4.0,3.9826600000000028,72.75,22.0,15.0,12.0,0.0,4.0,32.0
466,2338,1,1.0,2.0,104.80430000000004,337.11027871999994,26.0,23.0,3.0,5.0,2.0,5.6109000000000036,41.71,26.0,23.0,6.0,2.0,0.0,52.0
467,2343,1,1.0,6.0,126.25189999999999,475.093498356,34.0,25.0,9.0,5.0,5.0,3.763720000000003,115.73,34.0,22.0,24.0,6.0,0.0,46.0
468,2348,1,0.0,6.0,121.26380000000005,509.991875808,30.0,20.0,10.0,3.0,6.0,4.147400000000004,85.27000000000001,30.0,12.0,30.0,10.0,0.0,24.0
469,2353,1,1.0,3.0,60.36240000000003,208.15756326,15.0,12.0,3.0,2.0,2.0,1.4381000000000002,46.33,15.0,0.0,28.0,4.0,0.0,0.0
470,2358,1,0.0,5.0,304.75239999999997,1023.7016156161801,74.0,63.0,11.0,5.0,28.0,13.41141999999998,129.39,74.0,18.0,102.0,14.0,0.0,38.0
471,2363,1,1.0,3.0,153.28519999999975,503.35117768,37.0,32.0,5.0,4.0,12.0,7.070800000000008,52.650000000000006,37.0,12.0,52.0,4.0,0.0,24.0
472,2368,1,1.0,3.0,176.3701999999995,573.4294279999999,42.0,37.0,5.0,4.0,17.0,9.021300000000004,52.650000000000006,42.0,12.0,62.0,4.0,0.0,24.0
473,2373,1,1.0,4.0,146.0461999999998,502.21355391199995,36.0,29.0,7.0,4.0,7.0,6.467300000000006,67.23,36.0,21.0,30.0,4.0,0.0,44.0
474,2378,1,2.0,8.0,128.56740000000005,492.13887861599994,33.0,23.0,10.0,3.0,8.0,4.489820000000003,110.79999999999998,33.0,10.0,42.0,8.0,0.0,20.0
475,2383,1,0.0,5.0,113.89490000000005,419.18787740799996,29.0,21.0,8.0,3.0,7.0,4.072900000000003,83.76,29.0,6.0,44.0,6.0,0.0,12.0
476,2388,1,1.0,5.0,123.43369999999999,481.02976423599995,30.0,20.0,10.0,4.0,4.0,5.443200000000004,61.36000000000001,30.0,17.0,30.0,2.0,0.0,34.0
477,2393,1,1.0,7.0,99.6312,389.093308328,27.0,19.0,8.0,3.0,7.0,3.2016000000000018,94.83999999999999,27.0,10.0,30.0,8.0,0.0,20.0
478,2398,1,2.0,3.0,120.36190000000002,498.998208908,26.0,19.0,7.0,3.0,3.0,5.061700000000003,44.37,26.0,12.0,28.0,4.0,0.0,24.0
479,2403,1,0.0,9.0,164.23799999999954,585.2297422199999,42.0,33.0,9.0,5.0,8.0,4.747920000000005,91.89,42.0,20.0,38.0,12.0,0.0,42.0
480,2408,1,1.0,3.0,109.51570000000002,370.15937482800007,28.0,23.0,5.0,4.0,3.0,5.482140000000004,57.4,28.0,20.0,16.0,2.0,2.0,42.0
481,2413,1,0.0,3.0,104.82600000000005,361.167793596,27.0,23.0,4.0,4.0,3.0,4.797340000000005,46.61,27.0,12.0,30.0,6.0,0.0,24.0
482,2418,1,0.0,6.0,130.11139999999997,440.184840628,33.0,26.0,7.0,5.0,4.0,5.341300000000006,81.27,33.0,22.0,24.0,4.0,0.0,46.0
483,2423,1,1.0,5.0,93.30450000000003,351.0711334040001,23.0,15.0,8.0,2.0,6.0,2.0545,78.84,23.0,11.0,18.0,8.0,0.0,22.0
484,2428,1,2.0,4.0,135.39499999999998,446.163042564,34.0,29.0,5.0,5.0,6.0,6.041500000000006,70.92,34.0,26.0,16.0,4.0,0.0,56.0
485,2433,1,1.0,2.0,91.61980000000005,381.13519172799994,27.0,20.0,7.0,3.0,4.0,4.730500000000005,40.540000000000006,27.0,12.0,32.0,2.0,0.0,24.0
486,2438,1,1.0,4.0,70.17880000000002,263.061614276,18.0,13.0,5.0,2.0,4.0,2.75422,59.42,18.0,11.0,14.0,2.0,0.0,22.0
487,2443,1,1.0,7.0,119.20240000000001,465.09586884399994,33.0,24.0,9.0,4.0,4.0,2.0699799999999997,98.10999999999999,33.0,17.0,26.0,10.0,2.0,34.0
488,2448,1,1.0,5.0,118.59820000000002,398.174275944,30.0,24.0,6.0,4.0,5.0,4.414840000000003,68.51,30.0,21.0,18.0,4.0,0.0,44.0
489,2453,1,2.0,6.0,120.36890000000001,433.13055256,31.0,23.0,8.0,4.0,5.0,3.2064900000000014,92.25,31.0,20.0,16.0,8.0,0.0,44.0
490,2458,1,0.0,1.0,71.30950000000003,260.04042084,18.0,15.0,3.0,2.0,3.0,4.533300000000002,17.07,18.0,12.0,10.0,4.0,0.0,24.0
491,2463,1,2.0,4.0,123.10590000000003,448.1798355,33.0,26.0,7.0,4.0,7.0,4.659200000000004,76.66,33.0,18.0,32.0,4.0,0.0,36.0
492,2468,1,1.0,7.0,137.2826999999999,480.179755248,36.0,28.0,8.0,4.0,7.0,5.048020000000004,105.72,36.0,22.0,24.0,6.0,2.0,46.0
493,2473,1,1.0,5.0,102.44980000000008,375.15042927999997,26.0,20.0,6.0,3.0,7.0,3.9661000000000026,59.0,26.0,11.0,32.0,2.0,0.0,22.0
494,2478,1,3.0,4.0,84.72120000000004,304.08816337199994,21.0,15.0,6.0,2.0,4.0,2.6619000000000015,74.5,21.0,11.0,18.0,4.0,0.0,22.0
495,2483,1,2.0,7.0,106.3602,387.12190602400005,29.0,22.0,7.0,4.0,4.0,3.9625800000000027,113.99999999999999,29.0,17.0,24.0,4.0,2.0,34.0
496,2488,1,0.0,4.0,117.42850000000004,440.15699187999996,31.0,24.0,7.0,4.0,6.0,4.752700000000005,53.760000000000005,31.0,16.0,32.0,4.0,0.0,32.0
497,2493,1,2.0,5.0,132.08389999999997,478.07540576800005,33.0,25.0,8.0,4.0,7.0,6.574300000000004,80.57,33.0,22.0,22.0,6.0,0.0,44.0
498,2498,1,1.0,3.0,138.96169999999987,492.04660417599996,33.0,26.0,7.0,4.0,5.0,7.506000000000004,45.480000000000004,33.0,23.0,20.0,6.0,0.0,46.0
499,2503,1,1.0,5.0,106.34940000000002,443.0103234200001,27.0,20.0,7.0,4.0,2.0,4.954480000000002,70.12,27.0,11.0,30.0,6.0,2.0,22.0
500,2508,1,2.0,7.0,107.70060000000005,418.119857424,29.0,20.0,9.0,3.0,8.0,2.0773,116.94999999999999,29.0,11.0,34.0,6.0,0.0,22.0
501,2513,1,1.0,2.0,97.60530000000004,319.15722891200005,24.0,21.0,3.0,3.0,4.0,5.285800000000004,50.19,24.0,16.0,16.0,2.0,0.0,34.0
502,2518,1,1.0,5.0,134.62709999999993,572.989880352,33.0,24.0,9.0,3.0,8.0,6.008440000000005,93.83,33.0,18.0,28.0,6.0,0.0,36.0
503,2523,1,2.0,5.0,98.63290000000003,373.14378433999997,27.0,19.0,8.0,2.0,8.0,2.1130999999999993,89.02000000000001,27.0,12.0,26.0,6.0,0.0,24.0
504,2528,1,1.0,6.0,131.4907,451.18959166,34.0,28.0,6.0,6.0,4.0,5.469200000000006,65.38,34.0,21.0,30.0,4.0,0.0,44.0
505,2533,1,1.0,4.0,97.32370000000003,317.152812228,24.0,20.0,4.0,4.0,5.0,4.5930000000000035,50.95,24.0,19.0,12.0,0.0,0.0,42.0
506,2538,1,0.0,5.0,117.73100000000007,435.1794209,32.0,24.0,8.0,4.0,4.0,2.1190999999999995,87.22999999999999,32.0,12.0,38.0,8.0,0.0,24.0
507,2543,1,2.0,4.0,118.82990000000007,413.26784197999996,30.0,24.0,6.0,5.0,8.0,3.6738000000000026,70.67,30.0,6.0,50.0,4.0,0.0,12.0
508,2548,1,1.0,3.0,150.70269999999977,520.283826392,39.0,33.0,6.0,9.0,5.0,6.056100000000006,57.580000000000005,39.0,17.0,54.0,4.0,0.0,34.0
509,2553,1,1.0,4.0,124.32369999999999,451.085432208,31.0,24.0,7.0,4.0,6.0,6.172020000000004,56.150000000000006,31.0,23.0,20.0,2.0,0.0,46.0
510,2558,1,2.0,3.0,150.07139999999976,489.24162723200004,37.0,32.0,5.0,5.0,6.0,6.306800000000005,61.440000000000005,37.0,24.0,30.0,4.0,0.0,48.0
511,2563,1,2.0,6.0,113.81690000000003,427.147824164,30.0,21.0,9.0,3.0,7.0,3.484420000000002,88.91,30.0,17.0,26.0,4.0,0.0,34.0
512,2568,1,0.0,5.0,128.08950000000004,500.09057716399997,34.0,25.0,9.0,4.0,9.0,5.172300000000004,72.22,34.0,17.0,34.0,6.0,0.0,34.0
513,2573,1,0.0,5.0,124.60100000000007,444.20827850399996,31.0,24.0,7.0,2.0,12.0,4.007200000000004,59.08000000000001,31.0,11.0,36.0,6.0,0.0,22.0
514,2578,1,1.0,3.0,115.09170000000005,399.198048168,28.0,22.0,6.0,2.0,11.0,4.274600000000004,52.650000000000006,28.0,11.0,30.0,6.0,0.0,22.0
515,2583,1,1.0,6.0,83.33570000000002,293.1276601,22.0,16.0,6.0,4.0,3.0,2.3058999999999994,64.86,22.0,17.0,16.0,0.0,0.0,34.0
516,2588,1,0.0,6.0,115.81690000000003,415.116820644,31.0,23.0,8.0,4.0,5.0,4.863500000000004,106.02000000000001,31.0,17.0,24.0,10.0,0.0,34.0
517,2593,1,1.0,5.0,133.0472,470.2239285679999,33.0,26.0,7.0,3.0,11.0,4.5267000000000035,67.87,33.0,12.0,42.0,4.0,0.0,24.0
518,2598,1,0.0,3.0,96.68200000000006,346.205656324,25.0,20.0,5.0,2.0,9.0,3.6966000000000028,34.47,25.0,11.0,28.0,2.0,0.0,22.0
519,2603,1,0.0,5.0,82.82300000000002,369.91783827600005,20.0,13.0,7.0,3.0,3.0,3.7509000000000015,43.6,20.0,15.0,10.0,2.0,0.0,32.0
520,2608,1,2.0,3.0,98.1014,365.015638396,23.0,16.0,7.0,3.0,3.0,5.809500000000002,54.02,23.0,15.0,16.0,2.0,0.0,32.0
521,2613,1,2.0,5.0,140.70839999999987,515.029574208,33.0,24.0,9.0,4.0,5.0,6.859020000000005,63.25,33.0,21.0,24.0,4.0,0.0,44.0
522,2618,1,2.0,5.0,102.58040000000003,419.0480681559999,26.0,18.0,8.0,2.0,6.0,3.464920000000001,89.02,26.0,12.0,24.0,6.0,0.0,24.0
523,2623,1,2.0,10.0,273.25859999999926,965.5929447400001,70.0,58.0,12.0,7.0,32.0,11.913599999999985,122.29000000000002,70.0,18.0,108.0,8.0,0.0,36.0
524,2628,1,2.0,3.0,112.25670000000004,412.125691752,29.0,22.0,7.0,3.0,5.0,4.804060000000003,75.27,29.0,18.0,20.0,6.0,0.0,36.0
525,2633,1,1.0,5.0,115.77269999999999,469.96616093600005,29.0,19.0,10.0,3.0,5.0,5.330400000000003,75.71000000000001,29.0,12.0,30.0,8.0,0.0,24.0
526,2638,1,0.0,5.0,125.02530000000002,453.160993964,32.0,25.0,7.0,3.0,10.0,4.370900000000004,72.91,32.0,18.0,26.0,6.0,0.0,36.0
527,2643,0,0.0,4.0,130.585,462.19771381999993,33.0,27.0,6.0,4.0,11.0,4.793120000000004,49.85000000000001,33.0,17.0,34.0,4.0,0.0,34.0
528,2648,1,0.0,7.0,144.48379999999986,540.2327789999999,36.0,26.0,10.0,2.0,17.0,4.113420000000003,85.38000000000001,36.0,11.0,46.0,6.0,0.0,22.0
529,2653,1,1.0,6.0,149.2806999999997,556.1147457159999,38.0,27.0,11.0,4.0,8.0,6.123000000000005,74.24000000000001,38.0,18.0,38.0,8.0,0.0,36.0
530,2658,1,2.0,4.0,95.97400000000005,347.128821244,24.0,19.0,5.0,2.0,9.0,3.1146000000000016,58.56,24.0,12.0,24.0,2.0,0.0,24.0
531,2663,1,2.0,8.0,118.84200000000001,465.110689708,33.0,22.0,11.0,4.0,4.0,2.5469800000000005,173.42000000000002,33.0,12.0,34.0,12.0,2.0,24.0
532,2668,1,2.0,4.0,144.10389999999984,485.26784198,36.0,30.0,6.0,4.0,9.0,5.569200000000005,70.67,36.0,18.0,38.0,4.0,0.0,36.0
533,2673,1,2.0,5.0,151.27739999999972,624.9937513560001,37.0,26.0,11.0,3.0,10.0,7.174320000000004,89.02,37.0,18.0,36.0,6.0,0.0,36.0
534,2678,1,2.0,6.0,113.10189999999999,451.070176068,30.0,20.0,10.0,2.0,9.0,2.8154000000000003,106.09,30.0,12.0,30.0,8.0,0.0,24.0
535,2683,1,1.0,4.0,66.17470000000003,251.115758024,18.0,13.0,5.0,1.0,6.0,1.1331999999999993,64.63000000000001,18.0,6.0,20.0,4.0,0.0,12.0
536,2688,1,0.0,6.0,117.45,414.04966968800005,29.0,23.0,6.0,6.0,4.0,7.016800000000005,52.06,29.0,28.0,8.0,0.0,0.0,60.0
537,2693,1,0.0,5.0,124.60990000000005,453.17222734399996,32.0,24.0,8.0,4.0,5.0,4.296300000000003,83.76,32.0,12.0,40.0,6.0,0.0,24.0
538,2698,1,1.0,5.0,127.38770000000005,471.18595925999995,32.0,24.0,8.0,7.0,4.0,4.5827000000000035,61.36000000000001,32.0,11.0,50.0,2.0,0.0,22.0
539,2703,1,1.0,3.0,107.62050000000004,380.11946349999994,27.0,21.0,6.0,4.0,3.0,3.9925400000000026,66.48,27.0,16.0,20.0,6.0,0.0,34.0
540,2708,1,2.0,1.0,108.4561,492.00770888400007,26.0,19.0,7.0,3.0,5.0,6.393100000000003,41.81,26.0,15.0,24.0,0.0,0.0,32.0
541,2713,1,3.0,3.0,122.03190000000002,449.099846688,29.0,21.0,8.0,4.0,5.0,4.924220000000003,70.23,29.0,12.0,34.0,6.0,0.0,24.0
542,2718,1,3.0,8.0,146.27619999999987,541.1686218280901,37.0,25.0,12.0,4.0,12.0,2.966920000000001,123.68,37.0,15.0,38.0,10.0,0.0,32.0
543,2723,1,1.0,6.0,118.9607,474.94823716800005,27.0,19.0,8.0,4.0,5.0,6.221520000000003,54.88,27.0,20.0,16.0,2.0,0.0,42.0
544,2728,1,1.0,5.0,130.70219999999995,433.19026035600007,33.0,27.0,6.0,5.0,4.0,5.660060000000005,72.7,33.0,27.0,16.0,2.0,0.0,56.0
545,2733,1,1.0,4.0,120.74970000000002,399.19467704,30.0,25.0,5.0,4.0,7.0,4.301700000000003,53.93,30.0,16.0,26.0,6.0,0.0,34.0
546,2738,1,1.0,8.0,154.3401999999997,607.0888874120001,39.0,28.0,11.0,5.0,8.0,5.200900000000005,100.79999999999998,39.0,23.0,36.0,4.0,0.0,46.0
547,2743,0,1.0,3.0,65.2887,342.026153196,22.0,12.0,10.0,2.0,2.0,3.7877800000000015,52.89,22.0,5.0,32.0,2.0,2.0,10.0
548,2748,1,2.0,6.0,108.01390000000002,412.163436488,30.0,22.0,8.0,3.0,8.0,2.4272,102.96000000000001,30.0,12.0,34.0,6.0,0.0,24.0
549,2753,1,2.0,6.0,74.89980000000001,312.008388828,20.0,11.0,9.0,2.0,4.0,2.22937,101.02000000000001,20.0,11.0,14.0,6.0,0.0,22.0
550,2758,1,1.0,5.0,109.97470000000003,396.16852186799997,29.0,22.0,7.0,3.0,7.0,3.342500000000002,77.10000000000001,29.0,12.0,32.0,6.0,0.0,24.0
551,2763,1,1.0,6.0,135.0443999999999,452.167082388,33.0,27.0,6.0,6.0,4.0,4.4741000000000035,64.15,33.0,25.0,20.0,2.0,0.0,54.0
552,2768,1,2.0,3.0,84.83040000000004,316.12232062400005,23.0,17.0,6.0,2.0,4.0,3.249720000000001,67.43,23.0,12.0,20.0,4.0,0.0,24.0
553,2773,1,0.0,2.0,117.11300000000004,400.11425447600004,29.0,25.0,4.0,4.0,4.0,6.854700000000005,28.72,29.0,21.0,16.0,2.0,2.0,44.0
554,2778,1,1.0,6.0,139.44349999999986,504.1831263759999,36.0,27.0,9.0,4.0,10.0,4.123520000000003,93.53,36.0,23.0,26.0,6.0,0.0,46.0
555,2783,0,2.0,3.0,83.35340000000002,341.13511147599996,24.0,16.0,8.0,2.0,4.0,3.4703000000000026,70.56,24.0,6.0,32.0,6.0,0.0,12.0
556,2788,1,0.0,5.0,159.67999999999964,596.170826144,38.0,31.0,7.0,5.0,8.0,8.364500000000007,51.129999999999995,38.0,12.0,54.0,6.0,0.0,24.0
557,2793,1,0.0,3.0,105.01450000000006,390.177727324,27.0,21.0,6.0,4.0,2.0,3.913700000000003,40.620000000000005,27.0,6.0,44.0,4.0,0.0,12.0
558,2798,1,0.0,3.0,117.91350000000006,426.177727324,30.0,24.0,6.0,4.0,4.0,4.527200000000004,40.620000000000005,30.0,12.0,38.0,4.0,0.0,24.0
559,2803,1,2.0,8.0,251.1405999999992,860.44005226,64.0,55.0,9.0,9.0,19.0,11.00129999999999,110.05000000000001,64.0,28.0,78.0,8.0,0.0,58.0
560,2808,1,4.0,8.0,156.13459999999984,594.203587048,42.0,31.0,11.0,4.0,14.0,5.583400000000004,155.27999999999997,42.0,18.0,48.0,6.0,0.0,36.0
561,2813,1,0.0,9.0,187.0384999999995,683.233303376,48.0,37.0,11.0,7.0,9.0,6.236200000000007,88.10000000000001,48.0,24.0,56.0,4.0,0.0,48.0
562,2818,1,0.0,6.0,117.06640000000002,449.077848292,32.0,23.0,9.0,5.0,4.0,4.299300000000002,92.99000000000001,32.0,18.0,30.0,6.0,0.0,36.0
563,2823,1,0.0,8.0,136.6314999999999,488.07992426,33.0,25.0,8.0,5.0,8.0,6.532800000000004,60.67,33.0,26.0,18.0,2.0,0.0,54.0
564,2828,1,0.0,5.0,104.51450000000003,360.1473925,27.0,22.0,5.0,3.0,5.0,3.994360000000003,69.15,27.0,16.0,18.0,6.0,0.0,34.0
565,2833,1,0.0,4.0,133.90849999999995,490.16593502399996,35.0,28.0,7.0,4.0,10.0,5.748320000000006,66.9,35.0,22.0,28.0,4.0,0.0,44.0
566,2838,1,1.0,3.0,75.72270000000003,312.04733988400005,18.0,13.0,5.0,1.0,2.0,3.6978000000000026,50.69,18.0,6.0,20.0,4.0,0.0,12.0
567,2843,1,2.0,4.0,48.01610000000001,164.106196384,12.0,8.0,4.0,2.0,1.0,0.5892,63.83,12.0,6.0,14.0,0.0,0.0,12.0
568,2848,1,1.0,3.0,100.68770000000002,357.07995290400004,24.0,19.0,5.0,4.0,2.0,5.430940000000002,29.85,24.0,17.0,20.0,0.0,0.0,34.0
569,2853,1,0.0,5.0,105.33600000000006,388.14567824799997,27.0,20.0,7.0,3.0,5.0,3.524200000000002,66.92,27.0,6.0,38.0,8.0,0.0,12.0
570,2858,1,3.0,4.0,106.50860000000004,374.23179081999996,27.0,20.0,7.0,3.0,6.0,2.727100000000001,82.7,27.0,6.0,42.0,4.0,0.0,12.0
571,2863,1,3.0,4.0,125.41760000000006,478.21917544800004,34.0,24.0,10.0,3.0,8.0,5.106000000000003,82.7,34.0,12.0,44.0,4.0,0.0,24.0
572,2868,1,1.0,5.0,105.27620000000003,383.119129152,27.0,21.0,6.0,3.0,5.0,3.840860000000003,72.47,27.0,12.0,28.0,6.0,0.0,24.0
573,2873,0,1.0,3.0,141.34669999999983,467.20313354800004,34.0,29.0,5.0,5.0,5.0,6.818940000000006,48.99,34.0,23.0,28.0,2.0,0.0,46.0
574,2878,1,2.0,6.0,137.06949999999995,508.25733687199994,37.0,29.0,8.0,4.0,10.0,1.4087200000000009,103.57000000000001,37.0,12.0,50.0,6.0,0.0,24.0
575,2883,1,1.0,8.0,110.96310000000003,408.0892259919999,29.0,20.0,9.0,3.0,7.0,4.712080000000004,110.31,29.0,17.0,22.0,4.0,2.0,34.0
576,2888,1,1.0,7.0,136.09039999999996,580.016739296,35.0,25.0,10.0,3.0,8.0,6.3783800000000035,103.8,35.0,12.0,42.0,6.0,2.0,24.0
577,2893,1,2.0,4.0,109.05120000000005,408.12744133999996,27.0,20.0,7.0,3.0,7.0,4.440300000000003,67.43,27.0,12.0,30.0,4.0,0.0,24.0
578,2898,1,2.0,3.0,74.41440000000003,266.108898816,18.0,13.0,5.0,1.0,5.0,2.154000000000001,58.2,18.0,6.0,20.0,4.0,0.0,12.0
579,2903,1,0.0,5.0,74.62050000000004,276.093248752,19.0,14.0,5.0,2.0,5.0,3.476420000000002,55.99,19.0,11.0,16.0,2.0,0.0,22.0
580,2908,1,2.0,9.0,198.93439999999953,682.2218374560001,47.0,36.0,11.0,5.0,14.0,9.0927,90.46,47.0,29.0,40.0,4.0,0.0,58.0
581,2913,1,2.0,3.0,138.50839999999994,455.257277296,34.0,29.0,5.0,4.0,6.0,5.974620000000005,61.440000000000005,34.0,18.0,34.0,4.0,0.0,36.0
582,2918,1,0.0,6.0,94.223,339.050004036,23.0,17.0,6.0,4.0,3.0,2.659420000000001,47.260000000000005,23.0,19.0,8.0,4.0,0.0,40.0
583,2923,1,2.0,5.0,151.13339999999974,547.1986321200001,39.0,29.0,10.0,5.0,6.0,4.660100000000004,94.22,39.0,18.0,44.0,6.0,0.0,36.0
584,2928,1,1.0,7.0,108.90270000000005,409.13392368800004,27.0,18.0,9.0,3.0,6.0,3.3290000000000024,74.49999999999999,27.0,11.0,34.0,2.0,0.0,22.0
585,2933,1,0.0,4.0,114.15150000000001,472.039074184,30.0,21.0,9.0,3.0,5.0,7.178240000000003,34.89,30.0,17.0,28.0,2.0,0.0,34.0
586,2938,1,3.0,4.0,150.2831999999998,530.291135536,37.0,30.0,7.0,2.0,11.0,5.973500000000007,87.66000000000001,37.0,12.0,48.0,4.0,0.0,24.0
587,2943,1,0.0,6.0,128.2032,486.17908655199994,36.0,28.0,8.0,4.0,7.0,2.4987000000000004,110.11,36.0,18.0,34.0,8.0,0.0,36.0
588,2948,1,0.0,3.0,135.4964999999999,498.08305669599997,33.0,29.0,4.0,4.0,9.0,7.503200000000005,35.53,33.0,24.0,20.0,4.0,0.0,48.0
589,2953,1,0.0,4.0,109.10550000000005,390.19771381999993,27.0,21.0,6.0,3.0,3.0,3.6391000000000027,49.85000000000001,27.0,6.0,42.0,4.0,0.0,12.0
590,2958,1,1.0,5.0,124.91470000000007,446.25156096,31.0,24.0,7.0,3.0,8.0,5.063000000000005,58.120000000000005,31.0,11.0,42.0,2.0,0.0,22.0
591,2963,1,0.0,3.0,140.00949999999986,514.124854496,34.0,27.0,7.0,4.0,4.0,6.778320000000006,40.620000000000005,34.0,17.0,36.0,4.0,0.0,34.0
592,2968,1,1.0,1.0,45.02670000000001,141.151749608,10.0,9.0,1.0,1.0,2.0,2.0305,12.03,10.0,0.0,20.0,0.0,0.0,0.0
593,2973,1,1.0,3.0,122.15770000000005,401.235479232,30.0,27.0,3.0,4.0,8.0,5.9256000000000055,30.49,30.0,18.0,30.0,0.0,0.0,36.0
594,2978,1,1.0,8.0,105.91860000000007,418.1376156639999,30.0,20.0,10.0,2.0,9.0,2.4823000000000004,126.23000000000002,30.0,12.0,32.0,6.0,0.0,24.0
595,2983,1,2.0,6.0,107.3934,396.07146775200005,27.0,19.0,8.0,4.0,4.0,3.465880000000001,98.63999999999999,27.0,15.0,22.0,4.0,2.0,32.0
596,2988,1,2.0,3.0,69.37040000000003,250.15500330009,18.0,13.0,5.0,2.0,4.0,-0.9308999999999985,46.010000000000005,18.0,6.0,24.0,2.0,0.0,12.0
597,2993,1,1.0,7.0,124.59370000000003,437.188546104,31.0,23.0,8.0,4.0,7.0,3.917720000000002,74.5,31.0,17.0,32.0,2.0,0.0,34.0
598,2998,1,0.0,6.0,121.0125,485.04329262399995,33.0,24.0,9.0,4.0,7.0,4.991500000000004,82.14,33.0,18.0,30.0,6.0,0.0,36.0
599,3003,1,2.0,3.0,68.75740000000002,270.07712002,18.0,12.0,6.0,1.0,4.0,1.9529999999999996,67.43,18.0,6.0,20.0,4.0,0.0,12.0
600,3008,1,0.0,7.0,116.32290000000003,494.99536388799993,32.0,23.0,9.0,4.0,6.0,4.368500000000003,112.81,32.0,18.0,26.0,8.0,0.0,36.0
601,3013,1,2.0,7.0,112.44020000000005,453.15697120399994,31.0,20.0,11.0,2.0,6.0,0.8882000000000012,131.10999999999999,31.0,6.0,40.0,12.0,0.0,12.0
602,3018,1,0.0,5.0,112.03,385.131408088,29.0,24.0,5.0,4.0,5.0,4.7153000000000045,57.120000000000005,29.0,18.0,22.0,6.0,0.0,36.0
603,3023,1,0.0,3.0,125.35050000000004,446.13972027599993,32.0,26.0,6.0,4.0,7.0,5.3716200000000045,57.690000000000005,32.0,18.0,28.0,6.0,0.0,36.0
604,3028,1,0.0,6.0,150.65649999999977,562.157952952,37.0,29.0,8.0,4.0,9.0,5.311900000000006,67.67000000000002,37.0,22.0,30.0,4.0,0.0,46.0
605,3033,1,0.0,3.0,153.59349999999972,621.278996744,44.0,33.0,11.0,6.0,8.0,6.545700000000007,43.86,44.0,12.0,66.0,6.0,0.0,24.0
606,3038,1,1.0,4.0,141.22819999999984,564.0694435639999,34.0,25.0,9.0,3.0,6.0,6.728400000000005,67.23,34.0,17.0,34.0,4.0,0.0,34.0
607,3043,1,0.0,3.0,137.2989999999999,453.20054670400003,31.0,26.0,5.0,4.0,2.0,7.892720000000007,27.96,31.0,12.0,40.0,4.0,0.0,24.0
608,3048,1,2.0,11.0,250.37009999999927,912.447343132,67.0,54.0,13.0,8.0,20.0,9.482600000000001,155.95999999999998,67.0,24.0,90.0,8.0,2.0,48.0
609,3053,1,1.0,10.0,165.8750999999997,626.1107492840001,45.0,31.0,14.0,5.0,10.0,6.806300000000005,174.71,45.0,24.0,38.0,12.0,0.0,48.0
610,3058,1,1.0,4.0,137.79719999999995,459.234433676,33.0,28.0,5.0,5.0,5.0,6.847540000000006,46.39,33.0,16.0,38.0,4.0,0.0,32.0
611,3063,1,1.0,6.0,123.14670000000002,423.11875229199995,29.0,21.0,8.0,4.0,3.0,4.596210000000005,73.81,29.0,11.0,32.0,10.0,0.0,22.0
