,index,Inhibition Observed,h_bond_donors,h_bond_acceptors,molar_refractivity,molecular_weight,n_atoms,n_carbons,n_heteroatoms,n_rings,n_rot_bonds,logp,tpsa,n_heavy_atoms,n_aromatic_atom,single_bond,double_bond,triple_bond,aromatic_bond
813,4070,1,1.0,5.0,81.87660000000004,315.056528896,22.0,16.0,6.0,2.0,4.0,2.7391800000000006,87.39,22.0,12.0,14.0,6.0,2.0,24.0
814,4075,1,2.0,4.0,109.26940000000003,380.17360724799994,28.0,22.0,6.0,3.0,7.0,2.7551200000000007,80.42,28.0,16.0,22.0,4.0,0.0,34.0
815,4080,1,1.0,3.0,86.94520000000006,290.199428072,21.0,17.0,4.0,1.0,10.0,4.161400000000003,50.69,21.0,6.0,26.0,4.0,0.0,12.0
816,4085,1,1.0,6.0,131.37569999999997,499.2118638999999,36.0,26.0,10.0,3.0,12.0,4.145200000000003,93.48,36.0,17.0,38.0,4.0,0.0,34.0
817,4090,1,2.0,3.0,85.28260000000003,333.036440852,20.0,16.0,4.0,2.0,3.0,4.481720000000004,52.82000000000001,20.0,12.0,16.0,2.0,0.0,24.0
818,4095,1,3.0,9.0,137.5825999999999,554.067838916,38.0,23.0,15.0,4.0,9.0,3.2387000000000006,190.35999999999996,38.0,24.0,22.0,12.0,0.0,48.0
819,4100,1,0.0,6.0,135.5202999999999,505.167141964,36.0,27.0,9.0,5.0,6.0,3.707600000000003,88.50999999999999,36.0,18.0,36.0,8.0,0.0,36.0
820,4105,1,1.0,3.0,90.20470000000005,334.06733962,20.0,14.0,6.0,1.0,8.0,4.006900000000003,32.34,20.0,6.0,26.0,2.0,0.0,12.0
821,4110,1,1.0,3.0,86.81670000000004,316.178692628,23.0,18.0,5.0,3.0,6.0,1.3727999999999998,58.64,23.0,6.0,34.0,4.0,0.0,12.0
822,4115,1,1.0,5.0,85.40170000000005,321.08808047591,24.0,18.0,6.0,3.0,4.0,2.2658199999999997,95.26,24.0,17.0,14.0,4.0,0.0,34.0
823,4120,1,1.0,7.0,148.8570999999998,616.948152424,37.0,25.0,12.0,4.0,7.0,7.145320000000004,109.62,37.0,18.0,34.0,10.0,0.0,36.0
824,4125,1,2.0,5.0,158.01739999999972,572.259897388,42.0,33.0,9.0,6.0,7.0,5.622800000000005,83.44,42.0,18.0,50.0,8.0,0.0,36.0
825,4130,1,1.0,5.0,157.8843999999997,599.1583675519998,40.0,33.0,7.0,5.0,5.0,7.724920000000006,79.35,40.0,18.0,44.0,6.0,2.0,36.0
826,4135,1,1.0,3.0,92.55320000000006,313.167793596,23.0,19.0,4.0,2.0,7.0,4.298700000000004,47.56,23.0,12.0,22.0,2.0,0.0,24.0
827,4140,0,1.0,4.0,83.34470000000002,278.105527688,21.0,17.0,4.0,3.0,1.0,3.7463000000000015,50.69,21.0,12.0,16.0,6.0,0.0,24.0
828,4145,1,3.0,9.0,170.18099999999976,750.066266808,50.0,33.0,17.0,7.0,5.0,6.1489000000000065,149.36999999999998,50.0,18.0,66.0,10.0,0.0,36.0
829,4150,1,4.0,4.0,130.46000000000006,464.361408016,33.0,27.0,6.0,3.0,6.0,4.0763000000000025,98.66000000000001,33.0,0.0,66.0,4.0,0.0,0.0
830,4155,1,2.0,5.0,123.80290000000001,444.13867472000004,30.0,22.0,8.0,3.0,8.0,3.9842900000000023,70.13,30.0,16.0,24.0,6.0,0.0,34.0
831,4160,0,2.0,2.0,103.64340000000004,346.19475993608995,24.0,19.0,5.0,2.0,6.0,2.8009400000000007,32.85,24.0,11.0,26.0,2.0,0.0,22.0
832,4165,1,1.0,3.0,90.38680000000005,325.07726433999994,23.0,18.0,5.0,3.0,3.0,3.602420000000002,57.61000000000001,23.0,12.0,20.0,6.0,0.0,24.0
833,4170,1,0.0,4.0,67.19800000000002,294.98440528,17.0,12.0,5.0,2.0,2.0,2.781320000000001,52.33,17.0,12.0,10.0,2.0,0.0,24.0
834,4175,1,0.0,2.0,74.28200000000004,241.09252048,17.0,15.0,2.0,3.0,1.0,4.697700000000004,3.24,17.0,12.0,14.0,0.0,0.0,24.0
835,4180,0,0.0,7.0,128.87149999999997,456.10785325999996,32.0,25.0,7.0,5.0,5.0,6.253840000000005,52.71,32.0,27.0,16.0,2.0,0.0,54.0
836,4185,1,1.0,6.0,127.16520000000006,445.20015634399994,33.0,26.0,7.0,4.0,8.0,4.312900000000003,74.61000000000001,33.0,21.0,26.0,2.0,0.0,44.0
837,4190,1,0.0,5.0,130.382,444.2525262639999,33.0,27.0,6.0,4.0,7.0,3.8580600000000027,58.56,33.0,18.0,34.0,2.0,0.0,36.0
838,4195,1,1.0,3.0,102.54100000000004,372.150763628,26.0,20.0,6.0,3.0,4.0,3.605500000000002,66.48,26.0,12.0,26.0,6.0,0.0,24.0
839,4200,1,1.0,5.0,83.44620000000003,310.09535692799994,23.0,17.0,6.0,2.0,4.0,2.920300000000001,92.33,23.0,11.0,18.0,6.0,2.0,22.0
840,4205,1,0.0,2.0,96.54150000000004,355.08424154000005,25.0,20.0,5.0,4.0,2.0,5.005800000000003,20.310000000000002,25.0,16.0,20.0,2.0,0.0,34.0
841,4210,1,0.0,4.0,111.43750000000003,435.058238916,28.0,22.0,6.0,4.0,4.0,4.844200000000003,54.79,28.0,18.0,22.0,4.0,0.0,36.0
842,4215,1,0.0,7.0,140.62759999999986,559.113472392,38.0,27.0,11.0,4.0,11.0,4.592500000000005,99.20999999999998,38.0,22.0,28.0,8.0,0.0,46.0
843,4220,1,2.0,3.0,113.10250000000006,383.26930478009,28.0,24.0,4.0,3.0,3.0,3.386700000000002,46.790000000000006,28.0,12.0,36.0,0.0,0.0,24.0
844,4225,1,2.0,8.0,135.0075,513.2362670799998,37.0,28.0,9.0,4.0,14.0,3.1238000000000024,104.71000000000002,37.0,12.0,52.0,4.0,0.0,24.0
845,4230,1,0.0,2.0,97.64750000000005,361.13119173200005,25.0,20.0,5.0,3.0,5.0,5.195200000000004,20.310000000000002,25.0,12.0,28.0,2.0,0.0,24.0
846,4235,1,0.0,6.0,115.19800000000002,477.9787857039099,28.0,20.0,8.0,3.0,8.0,4.220600000000004,73.58,28.0,11.0,30.0,8.0,0.0,22.0
847,4240,1,2.0,4.0,117.16870000000002,442.136256436,31.0,23.0,8.0,3.0,8.0,4.263620000000002,84.5,31.0,18.0,24.0,6.0,0.0,36.0
848,4245,1,2.0,5.0,141.7758999999998,502.16747631199996,36.0,27.0,9.0,4.0,7.0,3.9879400000000027,90.98,36.0,18.0,34.0,8.0,0.0,36.0
849,4250,1,0.0,5.0,125.10600000000005,444.187149136,32.0,27.0,5.0,7.0,5.0,6.453720000000006,44.120000000000005,32.0,17.0,38.0,2.0,0.0,34.0
850,4255,1,1.0,5.0,80.90570000000002,270.148061196,20.0,15.0,5.0,3.0,2.0,2.0886199999999997,51.32,20.0,11.0,18.0,4.0,0.0,22.0
851,4260,0,1.0,6.0,156.01069999999967,553.2610423479999,39.0,30.0,9.0,3.0,14.0,5.387920000000006,80.34000000000002,39.0,17.0,44.0,4.0,0.0,34.0
852,4265,1,2.0,3.0,101.18940000000005,360.17402449209,25.0,19.0,6.0,3.0,7.0,2.0873999999999997,46.010000000000005,25.0,11.0,30.0,2.0,0.0,22.0
853,4270,1,1.0,4.0,127.39520000000003,510.044040468,30.0,24.0,6.0,4.0,5.0,5.775900000000004,60.45,30.0,22.0,18.0,2.0,0.0,46.0
854,4275,1,1.0,7.0,121.18470000000002,457.09301172000005,31.0,22.0,9.0,4.0,7.0,4.149300000000003,73.22,31.0,18.0,28.0,4.0,0.0,36.0
855,4280,1,1.0,3.0,72.78470000000003,268.043711716,17.0,12.0,5.0,2.0,4.0,4.078400000000002,41.99,17.0,9.0,14.0,2.0,0.0,20.0
856,4285,0,1.0,5.0,93.43570000000001,347.049525368,23.0,16.0,7.0,3.0,3.0,3.3669400000000014,63.99,23.0,15.0,14.0,4.0,0.0,32.0
857,4290,1,1.0,3.0,83.80920000000005,282.136827816,21.0,17.0,4.0,2.0,5.0,3.214500000000002,50.69,21.0,12.0,16.0,4.0,0.0,24.0
858,4295,1,0.0,4.0,146.16649999999981,522.289385948,38.0,31.0,7.0,3.0,15.0,6.167520000000007,62.99,38.0,17.0,42.0,4.0,0.0,34.0
859,4300,1,1.0,7.0,114.21680000000006,446.23045342799986,32.0,25.0,7.0,5.0,5.0,3.058100000000002,91.29,32.0,0.0,64.0,8.0,0.0,0.0
860,4305,1,1.0,3.0,92.87170000000005,310.168127944,23.0,19.0,4.0,2.0,6.0,3.3405000000000022,50.69,23.0,12.0,20.0,4.0,0.0,24.0
861,4310,1,0.0,4.0,96.391,348.066555336,25.0,20.0,5.0,4.0,2.0,4.296720000000003,51.96,25.0,17.0,16.0,6.0,0.0,34.0
862,4315,1,0.0,6.0,127.82700000000004,432.1044821320001,32.0,26.0,6.0,6.0,3.0,4.331580000000002,63.089999999999996,32.0,27.0,8.0,4.0,2.0,60.0
863,4320,0,1.0,4.0,89.41060000000003,317.173941596,23.0,17.0,6.0,2.0,3.0,3.9169000000000027,84.6,23.0,6.0,30.0,6.0,0.0,12.0
864,4325,1,0.0,5.0,121.58300000000003,412.070405132,29.0,24.0,5.0,5.0,5.0,7.458100000000004,38.39,29.0,26.0,10.0,2.0,0.0,54.0
865,4330,1,0.0,2.0,100.26450000000003,376.074533176,25.0,19.0,6.0,3.0,4.0,4.528520000000004,40.620000000000005,25.0,12.0,26.0,4.0,0.0,24.0
866,4335,1,3.0,3.0,78.15760000000003,281.11642672,21.0,16.0,5.0,3.0,3.0,1.1606999999999994,70.23,21.0,12.0,18.0,4.0,0.0,24.0
867,4340,1,1.0,4.0,123.05070000000002,435.215806408,32.0,25.0,7.0,3.0,10.0,4.297320000000004,75.02000000000001,32.0,17.0,30.0,4.0,0.0,34.0
868,4345,1,0.0,5.0,136.90599999999992,472.23620750399994,35.0,29.0,6.0,4.0,10.0,5.419400000000005,60.360000000000014,35.0,18.0,36.0,4.0,0.0,36.0
869,4350,1,0.0,9.0,117.83000000000006,455.1580167599999,33.0,24.0,9.0,3.0,4.0,2.23332,108.44000000000001,33.0,6.0,44.0,14.0,0.0,12.0
870,4355,1,1.0,3.0,78.50420000000004,275.19976242,20.0,16.0,4.0,3.0,4.0,2.7659200000000013,46.92,20.0,5.0,32.0,2.0,0.0,10.0
871,4360,1,2.0,5.0,105.0991,363.16952491200004,27.0,20.0,7.0,3.0,7.0,3.330300000000001,94.52999999999999,27.0,17.0,20.0,4.0,0.0,34.0
872,4365,1,1.0,3.0,102.5427,422.954079464,24.0,17.0,7.0,3.0,3.0,5.293920000000003,50.15,24.0,17.0,14.0,4.0,0.0,34.0
873,4370,1,1.0,8.0,135.76479999999995,494.14463269199996,34.0,25.0,9.0,4.0,4.0,5.935920000000005,113.25999999999999,34.0,11.0,42.0,8.0,2.0,22.0
874,4375,1,0.0,3.0,109.63100000000007,375.18344366,28.0,24.0,4.0,4.0,4.0,5.366320000000005,46.61,28.0,12.0,32.0,6.0,0.0,24.0
875,4380,1,1.0,2.0,81.89870000000003,386.919523796,19.0,12.0,7.0,1.0,5.0,4.440500000000002,38.33,19.0,6.0,24.0,2.0,0.0,12.0
876,4385,1,1.0,3.0,85.42910000000003,316.061469956,22.0,16.0,6.0,2.0,5.0,3.5778000000000025,72.24,22.0,12.0,16.0,6.0,0.0,24.0
877,4390,1,1.0,4.0,137.3447,510.24424732399996,37.0,28.0,9.0,4.0,8.0,5.001800000000005,66.81,37.0,17.0,42.0,4.0,0.0,34.0
878,4395,1,1.0,5.0,126.99700000000004,540.0733550799999,36.0,24.0,12.0,3.0,7.0,5.145900000000005,92.78,36.0,18.0,32.0,8.0,0.0,36.0
879,4400,1,2.0,7.0,126.48830000000004,619.9614043079999,34.0,22.0,12.0,5.0,2.0,2.3832000000000004,124.45,34.0,6.0,54.0,10.0,0.0,12.0
880,4405,1,1.0,6.0,138.4841999999999,531.024488828,34.0,24.0,10.0,5.0,4.0,7.098500000000004,71.53,34.0,20.0,30.0,4.0,0.0,42.0
881,4410,1,2.0,8.0,102.63340000000004,403.09503964399994,28.0,17.0,11.0,3.0,5.0,3.898800000000003,153.17999999999998,28.0,15.0,20.0,8.0,0.0,32.0
882,4415,1,0.0,5.0,77.18050000000002,300.091020496,22.0,16.0,6.0,3.0,4.0,3.448100000000002,57.26,22.0,16.0,14.0,2.0,0.0,32.0
883,4420,1,2.0,7.0,159.61129999999966,583.214092156,42.0,33.0,9.0,6.0,9.0,5.498700000000005,102.67999999999999,42.0,27.0,34.0,4.0,0.0,56.0
884,4425,1,3.0,3.0,98.58260000000001,407.0036165,24.0,17.0,7.0,2.0,6.0,3.879400000000002,70.23,24.0,12.0,20.0,6.0,0.0,24.0
885,4430,1,0.0,4.0,98.52000000000002,343.090996256,23.0,18.0,5.0,4.0,2.0,5.390500000000004,29.020000000000003,23.0,15.0,20.0,0.0,0.0,32.0
886,4435,1,0.0,4.0,119.86450000000009,417.287908728,30.0,25.0,5.0,3.0,9.0,5.9903000000000075,48.00000000000001,30.0,6.0,50.0,2.0,0.0,12.0
887,4440,1,2.0,8.0,139.1703999999999,524.0921184519999,36.0,25.0,11.0,4.0,6.0,4.405840000000003,119.39,36.0,21.0,26.0,8.0,0.0,44.0
888,4445,1,1.0,5.0,102.13270000000003,355.1087544959999,25.0,19.0,6.0,3.0,5.0,4.741500000000003,55.74000000000001,25.0,16.0,18.0,2.0,0.0,34.0
889,4450,1,2.0,4.0,174.18339999999955,574.3056244560001,43.0,35.0,8.0,6.0,6.0,5.985600000000006,71.16,43.0,24.0,44.0,4.0,0.0,48.0
890,4455,1,1.0,7.0,130.60099999999997,504.13887861599994,34.0,24.0,10.0,4.0,7.0,3.4764000000000017,102.00999999999999,34.0,11.0,42.0,10.0,0.0,22.0
891,4460,1,1.0,7.0,93.71480000000004,328.15274639590996,24.0,15.0,9.0,2.0,7.0,2.8525,124.64,24.0,12.0,22.0,4.0,0.0,24.0
892,4465,1,1.0,6.0,156.94079999999977,767.9864231720001,47.0,30.0,17.0,6.0,4.0,6.354200000000004,104.22,47.0,12.0,70.0,10.0,0.0,24.0
893,4470,1,0.0,4.0,111.70000000000005,377.14494997599996,27.0,23.0,4.0,4.0,5.0,5.253900000000004,21.700000000000003,27.0,17.0,24.0,2.0,0.0,34.0
894,4475,1,0.0,6.0,62.95940000000002,250.05244656,17.0,10.0,7.0,2.0,3.0,2.1829199999999993,73.85,17.0,11.0,12.0,2.0,0.0,22.0
895,4480,1,2.0,2.0,72.34340000000005,248.15247788,18.0,14.0,4.0,1.0,5.0,2.2399199999999997,58.2,18.0,6.0,20.0,4.0,0.0,12.0
896,4485,1,1.0,5.0,122.00240000000001,413.21032710400004,31.0,26.0,5.0,4.0,5.0,5.449080000000004,81.16000000000001,31.0,18.0,30.0,0.0,2.0,36.0
897,4490,1,1.0,9.0,188.81469999999948,663.305684032,49.0,38.0,11.0,7.0,8.0,4.712500000000004,105.58000000000001,49.0,24.0,56.0,6.0,0.0,48.0
898,4495,0,2.0,3.0,100.78450000000001,494.82174817599997,23.0,16.0,7.0,3.0,2.0,5.620180000000001,72.69999999999999,23.0,15.0,14.0,2.0,2.0,32.0
899,4500,1,1.0,5.0,137.54119999999986,521.077631936,36.0,27.0,9.0,4.0,7.0,6.992500000000003,74.37,36.0,21.0,26.0,6.0,2.0,44.0
900,4505,1,2.0,6.0,119.68890000000003,425.21833182808996,31.0,23.0,8.0,3.0,9.0,1.0574000000000008,86.89000000000001,31.0,16.0,28.0,4.0,0.0,34.0
901,4510,1,0.0,4.0,95.85890000000003,335.115758024,25.0,20.0,5.0,3.0,4.0,4.372100000000004,69.44,25.0,12.0,22.0,8.0,0.0,24.0
902,4515,1,1.0,5.0,97.9017,352.088163372,25.0,19.0,6.0,3.0,5.0,4.239100000000002,68.28999999999999,25.0,17.0,16.0,4.0,0.0,34.0
903,4520,1,1.0,7.0,146.45699999999982,550.1708474400001,38.0,28.0,10.0,5.0,6.0,4.228280000000003,102.73999999999998,38.0,17.0,42.0,6.0,2.0,34.0
904,4525,1,3.0,8.0,221.67199999999943,799.2749781599999,57.0,46.0,11.0,7.0,15.0,7.819720000000009,126.85000000000001,57.0,36.0,48.0,6.0,0.0,72.0
905,4530,1,2.0,5.0,90.58840000000006,346.06234254799995,24.0,16.0,8.0,2.0,6.0,3.3322200000000013,109.54000000000002,24.0,12.0,20.0,6.0,0.0,24.0
906,4535,1,0.0,5.0,119.16900000000001,482.003282152,30.0,23.0,7.0,4.0,5.0,5.824900000000004,60.669999999999995,30.0,21.0,18.0,4.0,0.0,44.0
907,4540,1,1.0,2.0,71.92220000000002,277.09143509600005,20.0,15.0,5.0,2.0,4.0,3.615800000000002,38.33,20.0,12.0,16.0,2.0,0.0,24.0
908,4545,1,0.0,5.0,126.5258,468.073297592,31.0,24.0,7.0,4.0,7.0,6.144520000000004,50.27,31.0,23.0,18.0,4.0,0.0,46.0
909,4550,1,3.0,3.0,72.89260000000003,373.08611059599997,25.0,13.0,12.0,1.0,4.0,2.1749,79.46000000000001,25.0,6.0,34.0,4.0,0.0,12.0
910,4555,1,0.0,4.0,103.89280000000004,392.12283462799996,26.0,19.0,7.0,3.0,5.0,2.9471000000000016,57.690000000000005,26.0,11.0,28.0,6.0,0.0,22.0
911,4560,1,0.0,5.0,99.32780000000004,397.09301171999994,26.0,17.0,9.0,3.0,5.0,1.8564999999999996,60.93000000000001,26.0,11.0,28.0,6.0,0.0,22.0
912,4565,1,2.0,4.0,126.8211,429.151097976,31.0,25.0,6.0,4.0,5.0,5.493740000000004,85.08,31.0,21.0,20.0,4.0,0.0,44.0
913,4570,1,1.0,7.0,154.6491999999997,558.2281853040901,40.0,29.0,11.0,6.0,5.0,2.4039200000000003,112.88,40.0,22.0,38.0,6.0,0.0,46.0
914,4575,1,1.0,4.0,110.76120000000003,400.10122659200005,27.0,21.0,6.0,3.0,8.0,5.195800000000005,51.22,27.0,16.0,22.0,2.0,0.0,34.0
915,4580,1,1.0,5.0,98.59320000000001,367.072368988,26.0,19.0,7.0,4.0,3.0,3.3325200000000015,76.61000000000001,26.0,19.0,12.0,4.0,0.0,42.0
916,4585,1,2.0,6.0,99.62020000000005,386.12263429599994,28.0,18.0,10.0,2.0,9.0,1.5205999999999995,144.48000000000002,28.0,12.0,26.0,8.0,0.0,24.0
917,4590,1,2.0,5.0,118.94590000000001,416.1306968800001,30.0,23.0,7.0,4.0,6.0,3.6267900000000015,79.78,30.0,22.0,14.0,6.0,0.0,46.0
918,4595,1,1.0,5.0,114.79070000000003,395.16674804,28.0,22.0,6.0,3.0,9.0,3.6476000000000024,63.99,28.0,16.0,22.0,4.0,0.0,34.0
919,4600,1,1.0,2.0,117.9044000000001,380.37666415599995,27.0,24.0,3.0,1.0,18.0,6.445200000000006,46.33,27.0,0.0,52.0,2.0,0.0,0.0
920,4605,0,1.0,6.0,72.8786,291.031376768,20.0,12.0,8.0,2.0,3.0,1.91902,105.96000000000001,20.0,12.0,12.0,6.0,0.0,24.0
921,4610,1,2.0,4.0,129.95889999999997,441.1510979760001,32.0,26.0,6.0,5.0,5.0,5.042790000000004,66.89,32.0,22.0,20.0,6.0,0.0,46.0
922,4615,1,1.0,5.0,125.26040000000003,519.01830126,31.0,23.0,8.0,4.0,2.0,6.552400000000004,70.12,31.0,11.0,38.0,6.0,2.0,22.0
923,4620,1,1.0,7.0,86.51970000000004,339.16818752,24.0,17.0,7.0,1.0,6.0,1.8315999999999995,90.92999999999999,24.0,0.0,38.0,10.0,0.0,0.0
924,4625,1,2.0,5.0,109.91390000000004,403.16860476409,28.0,21.0,7.0,3.0,6.0,2.2223999999999995,69.07,28.0,11.0,34.0,4.0,0.0,22.0
925,4630,1,2.0,4.0,105.50440000000003,367.18959166,27.0,21.0,6.0,3.0,7.0,2.5597000000000003,79.79,27.0,10.0,30.0,6.0,0.0,22.0
926,4635,1,2.0,7.0,199.31449999999967,901.95208412,54.0,38.0,16.0,8.0,5.0,8.827300000000003,119.91,54.0,24.0,64.0,10.0,0.0,48.0
927,4640,1,0.0,6.0,154.38999999999965,587.087824792,38.0,30.0,8.0,5.0,7.0,7.454980000000005,74.91999999999999,38.0,18.0,40.0,6.0,2.0,36.0
928,4645,1,3.0,5.0,143.91389999999996,505.3192088559999,37.0,32.0,5.0,7.0,6.0,4.384500000000005,81.0,37.0,6.0,66.0,6.0,0.0,12.0
929,4650,1,3.0,5.0,142.32619999999986,506.27807231599996,37.0,30.0,7.0,3.0,7.0,3.879500000000003,104.73000000000002,37.0,12.0,46.0,8.0,0.0,24.0
930,4655,1,2.0,5.0,120.68220000000004,436.136925132,31.0,23.0,8.0,4.0,5.0,5.238560000000003,83.97999999999999,31.0,22.0,18.0,4.0,0.0,46.0
931,4660,1,2.0,2.0,108.58240000000008,360.277678392,26.0,22.0,4.0,1.0,12.0,5.0838000000000045,58.2,26.0,6.0,36.0,4.0,0.0,12.0
932,4665,1,1.0,5.0,104.6307,409.04837800399997,27.0,19.0,8.0,2.0,7.0,4.205700000000003,73.86,27.0,12.0,26.0,6.0,0.0,24.0
933,4670,1,2.0,7.0,132.82219999999998,504.1864975039999,34.0,24.0,10.0,4.0,8.0,3.7914200000000022,118.11999999999998,34.0,11.0,44.0,8.0,0.0,22.0
934,4675,1,1.0,10.0,155.7556999999997,648.13572966,39.0,27.0,12.0,5.0,9.0,3.927100000000003,93.57000000000001,39.0,18.0,48.0,2.0,0.0,36.0
935,4680,1,1.0,5.0,114.91,491.95461770799994,29.0,20.0,9.0,3.0,6.0,4.634100000000002,84.82999999999998,29.0,18.0,18.0,8.0,0.0,36.0
936,4685,1,0.0,3.0,97.39400000000006,340.215078136,25.0,21.0,4.0,4.0,4.0,4.207500000000004,40.620000000000005,25.0,6.0,40.0,4.0,0.0,12.0
937,4690,1,1.0,3.0,39.54370000000001,145.11027872,10.0,7.0,3.0,0.0,6.0,0.8966999999999996,38.33,10.0,0.0,16.0,2.0,0.0,0.0
938,4695,1,2.0,6.0,120.5812,461.053769088,30.0,20.0,10.0,3.0,7.0,2.59602,95.58000000000001,30.0,12.0,28.0,12.0,0.0,24.0
939,4700,1,1.0,2.0,137.34069999999997,513.169065914,30.0,22.0,8.0,3.0,3.0,7.1226000000000065,43.760000000000005,30.0,6.0,48.0,4.0,0.0,12.0
940,4705,1,1.0,4.0,145.7376999999998,563.121246336,37.0,27.0,10.0,4.0,9.0,6.744320000000005,61.88,37.0,17.0,42.0,4.0,0.0,34.0
941,4710,1,2.0,3.0,55.91180000000002,209.080041212,15.0,9.0,6.0,1.0,2.0,1.65452,84.27000000000001,15.0,6.0,14.0,4.0,0.0,12.0
942,4715,1,1.0,4.0,80.33460000000002,319.00699185999997,21.0,15.0,6.0,2.0,3.0,3.3839800000000015,78.16,21.0,12.0,12.0,6.0,2.0,24.0
943,4720,1,2.0,2.0,111.96990000000004,428.10994014000005,27.0,22.0,5.0,3.0,4.0,5.1373400000000045,58.2,27.0,12.0,30.0,4.0,0.0,24.0
944,4725,1,3.0,4.0,150.36849999999987,566.1651950840001,35.0,24.0,11.0,1.0,17.0,7.784900000000007,96.30000000000001,35.0,6.0,52.0,6.0,0.0,12.0
945,4730,1,1.0,6.0,78.56370000000004,305.12632270800003,22.0,16.0,6.0,2.0,4.0,2.1064,77.77,22.0,5.0,28.0,8.0,0.0,10.0
946,4735,1,1.0,4.0,147.72759999999982,530.232933692,39.0,30.0,9.0,4.0,12.0,5.729000000000005,99.55000000000001,39.0,21.0,34.0,6.0,0.0,44.0
947,4740,1,0.0,5.0,81.93080000000005,327.114043772,22.0,15.0,7.0,2.0,8.0,1.41,72.91,22.0,6.0,28.0,6.0,0.0,12.0
948,4745,1,1.0,4.0,117.17720000000006,477.09547042800006,33.0,24.0,9.0,3.0,7.0,6.121800000000003,64.63,33.0,18.0,30.0,4.0,0.0,36.0
949,4750,1,1.0,4.0,115.93650000000002,422.13002818399997,30.0,23.0,7.0,3.0,7.0,3.962200000000003,83.55,30.0,18.0,20.0,8.0,0.0,36.0
950,4755,1,3.0,3.0,147.88829999999987,506.3508433319999,37.0,32.0,5.0,5.0,6.0,6.144100000000009,72.8,37.0,6.0,64.0,6.0,0.0,12.0
951,4760,1,0.0,4.0,89.7215,355.9611603,21.0,14.0,7.0,3.0,2.0,4.832100000000002,34.36,21.0,14.0,12.0,4.0,0.0,30.0
952,4765,1,4.0,4.0,112.68090000000002,431.14805934809,30.0,21.0,9.0,4.0,5.0,0.5685000000000013,95.34,30.0,12.0,38.0,4.0,0.0,24.0
953,4770,1,1.0,6.0,120.44770000000003,449.099846688,29.0,21.0,8.0,4.0,5.0,5.169400000000004,63.99,29.0,12.0,36.0,4.0,0.0,24.0
954,4775,1,1.0,2.0,57.87070000000003,200.094963004,15.0,12.0,3.0,3.0,1.0,1.8316999999999999,32.34,15.0,6.0,18.0,4.0,0.0,12.0
955,4780,1,2.0,8.0,135.87349999999995,519.1893168879999,38.0,29.0,9.0,4.0,9.0,2.8763000000000005,120.39000000000001,38.0,18.0,40.0,6.0,0.0,36.0
956,4785,1,1.0,3.0,100.33220000000004,356.129155592,25.0,20.0,5.0,3.0,5.0,4.887220000000004,50.69,25.0,12.0,26.0,4.0,0.0,24.0
957,4790,1,1.0,4.0,127.54770000000003,443.140054624,32.0,26.0,6.0,5.0,4.0,4.783100000000004,53.93,32.0,18.0,30.0,6.0,0.0,36.0
958,4795,1,3.0,3.0,109.51260000000003,369.151097976,26.0,20.0,6.0,2.0,4.0,4.024740000000003,70.23,26.0,12.0,24.0,6.0,0.0,24.0
959,4800,1,2.0,3.0,99.33520000000003,374.110041688,26.0,19.0,7.0,3.0,5.0,2.80504,79.03,26.0,16.0,16.0,6.0,0.0,34.0
960,4805,0,1.0,4.0,102.58920000000002,413.976331696,25.0,17.0,8.0,3.0,4.0,5.354620000000003,55.13,25.0,15.0,20.0,2.0,0.0,32.0
961,4810,1,2.0,3.0,91.43090000000007,361.13471779208993,23.0,16.0,7.0,2.0,4.0,1.9098999999999995,72.01,23.0,6.0,32.0,4.0,0.0,12.0
962,4815,1,1.0,5.0,137.69749999999993,550.1749276879999,38.0,27.0,11.0,3.0,9.0,6.480220000000005,84.94,38.0,18.0,38.0,6.0,0.0,36.0
963,4820,1,1.0,4.0,93.9522,336.07778871600004,24.0,18.0,6.0,4.0,3.0,3.6254000000000017,59.81,24.0,19.0,10.0,2.0,0.0,42.0
964,4825,1,2.0,4.0,92.2801,349.065175432,23.0,16.0,7.0,3.0,3.0,2.7406000000000006,75.43,23.0,11.0,24.0,4.0,0.0,22.0
965,4830,1,0.0,12.0,159.96399999999963,610.198501668,43.0,31.0,12.0,4.0,10.0,3.3941000000000026,123.88000000000001,43.0,17.0,46.0,12.0,0.0,34.0
966,4835,1,0.0,3.0,97.99100000000007,323.158505462,21.0,16.0,5.0,2.0,3.0,3.6963200000000027,18.84,21.0,6.0,28.0,4.0,0.0,12.0
967,4840,1,0.0,3.0,129.70850000000002,672.692619196,30.0,21.0,9.0,4.0,3.0,7.421600000000002,54.45,30.0,18.0,24.0,6.0,0.0,36.0
968,4845,1,1.0,8.0,108.44330000000006,424.1270509799999,31.0,22.0,9.0,4.0,6.0,3.684540000000002,115.24000000000001,31.0,16.0,30.0,6.0,0.0,32.0
969,4850,1,3.0,2.0,126.0276,465.02361623600007,29.0,21.0,8.0,3.0,4.0,5.560920000000003,53.160000000000004,29.0,16.0,24.0,4.0,0.0,34.0
970,4855,1,5.0,7.0,111.92830000000002,450.0497749719999,30.0,19.0,11.0,3.0,6.0,1.0780999999999994,147.9,30.0,16.0,24.0,6.0,0.0,34.0
