,index,Inhibition Observed,h_bond_donors,h_bond_acceptors,molar_refractivity,molecular_weight,n_atoms,n_carbons,n_heteroatoms,n_rings,n_rot_bonds,logp,tpsa,n_heavy_atoms,n_aromatic_atom,single_bond,double_bond,triple_bond,aromatic_bond
696,3487,1,0.0,5.0,108.13400000000006,388.18206375599993,27.0,21.0,6.0,2.0,9.0,4.713200000000004,59.5,27.0,11.0,30.0,4.0,0.0,22.0
697,3492,1,1.0,5.0,94.11600000000003,377.104541708,26.0,17.0,9.0,3.0,4.0,1.3846999999999996,99.92999999999999,26.0,11.0,26.0,8.0,0.0,22.0
698,3497,1,1.0,5.0,130.6711,444.21614075599996,33.0,26.0,7.0,4.0,8.0,4.140700000000003,78.72,33.0,18.0,32.0,4.0,0.0,36.0
699,3502,1,1.0,2.0,101.58480000000006,377.094934272,25.0,20.0,5.0,3.0,4.0,5.248640000000004,40.540000000000006,25.0,12.0,28.0,2.0,0.0,24.0
700,3507,1,0.0,7.0,146.2409999999998,568.103140508,36.0,28.0,8.0,4.0,7.0,5.082900000000006,69.89,36.0,17.0,34.0,10.0,0.0,34.0
701,3512,1,2.0,6.0,109.03790000000002,431.122752288,30.0,20.0,10.0,3.0,7.0,3.315100000000002,88.91,30.0,17.0,26.0,4.0,0.0,34.0
702,3517,1,1.0,6.0,109.03070000000002,455.07944350400004,30.0,19.0,11.0,3.0,5.0,5.070640000000003,72.7,30.0,17.0,28.0,2.0,0.0,34.0
703,3522,1,4.0,10.0,160.16229999999985,721.9747825,37.0,24.0,13.0,4.0,8.0,6.244640000000003,150.48999999999998,37.0,24.0,28.0,4.0,0.0,48.0
704,3527,1,2.0,7.0,103.7535,497.90621030399996,27.0,17.0,10.0,3.0,4.0,2.381300000000001,114.53,27.0,11.0,24.0,12.0,0.0,22.0
705,3532,1,1.0,6.0,100.57820000000005,377.14092721599997,26.0,18.0,8.0,2.0,8.0,3.172600000000001,80.76,26.0,11.0,28.0,4.0,0.0,22.0
706,3537,1,1.0,4.0,132.44419999999997,462.26309094799996,34.0,27.0,7.0,4.0,6.0,3.1908200000000013,72.96000000000001,34.0,12.0,44.0,6.0,0.0,24.0
707,3542,1,0.0,3.0,123.27000000000002,393.11873522800005,29.0,26.0,3.0,5.0,5.0,7.1989000000000045,22.12,29.0,25.0,10.0,2.0,0.0,54.0
708,3547,1,1.0,6.0,149.35369999999978,537.2838859679998,39.0,30.0,9.0,3.0,16.0,3.9562000000000026,101.17,39.0,15.0,44.0,6.0,0.0,32.0
709,3552,1,0.0,4.0,108.00300000000006,389.231456472,28.0,21.0,7.0,2.0,9.0,2.502700000000001,70.16000000000001,28.0,6.0,40.0,6.0,0.0,12.0
710,3557,1,1.0,8.0,110.42250000000003,426.117548916,31.0,20.0,11.0,3.0,7.0,3.1674000000000015,144.92000000000002,31.0,12.0,32.0,10.0,0.0,24.0
711,3562,1,0.0,6.0,138.3329999999999,468.15076362799994,34.0,28.0,6.0,5.0,4.0,6.018080000000006,65.1,34.0,26.0,16.0,4.0,0.0,56.0
712,3567,1,1.0,10.0,151.8061999999997,576.1413588800002,40.0,28.0,12.0,5.0,11.0,5.206900000000005,104.05000000000001,40.0,28.0,30.0,2.0,0.0,56.0
713,3572,1,3.0,7.0,114.12160000000003,491.01316251208993,30.0,18.0,12.0,3.0,7.0,2.5199000000000007,137.39000000000001,30.0,17.0,24.0,6.0,0.0,34.0
714,3577,0,2.0,4.0,67.30700000000002,258.0640568,19.0,13.0,6.0,3.0,3.0,2.5296999999999996,88.35000000000001,19.0,14.0,10.0,2.0,0.0,30.0
715,3582,1,0.0,6.0,120.63200000000003,397.19026035600007,30.0,24.0,6.0,5.0,4.0,4.657100000000004,55.550000000000004,30.0,23.0,16.0,0.0,0.0,52.0
716,3587,0,0.0,5.0,121.56300000000007,444.16852186799997,33.0,26.0,7.0,5.0,4.0,3.4091200000000015,83.99000000000001,33.0,12.0,40.0,10.0,0.0,24.0
717,3592,1,0.0,3.0,133.731,469.31045573999995,34.0,28.0,6.0,3.0,11.0,5.7640000000000065,45.550000000000004,34.0,11.0,46.0,4.0,0.0,22.0
718,3597,1,1.0,5.0,153.08119999999974,518.3256912040001,38.0,31.0,7.0,3.0,12.0,5.9382200000000065,76.46000000000001,38.0,17.0,42.0,4.0,0.0,34.0
719,3602,0,1.0,4.0,91.47670000000002,484.96973922,29.0,17.0,12.0,2.0,5.0,5.274800000000001,68.53999999999999,29.0,11.0,32.0,6.0,0.0,22.0
720,3607,1,1.0,4.0,99.92220000000005,351.19467704,26.0,21.0,5.0,6.0,3.0,2.8797000000000015,63.99,26.0,10.0,34.0,4.0,0.0,22.0
721,3612,1,2.0,5.0,89.82990000000004,333.114712468,23.0,16.0,7.0,2.0,6.0,2.5448000000000004,80.32000000000001,23.0,11.0,22.0,4.0,0.0,22.0
722,3617,1,1.0,8.0,109.94770000000004,438.1714763079999,31.0,20.0,11.0,3.0,9.0,2.4657,100.37000000000002,31.0,15.0,30.0,4.0,0.0,32.0
723,3622,1,1.0,7.0,101.23270000000002,419.09511989599997,29.0,19.0,10.0,4.0,5.0,2.1946199999999996,101.74000000000001,29.0,11.0,36.0,6.0,0.0,22.0
724,3627,1,3.0,4.0,85.51420000000005,295.13544791199996,20.0,14.0,6.0,1.0,6.0,2.3890000000000007,65.88000000000001,20.0,6.0,24.0,4.0,0.0,12.0
725,3632,1,3.0,4.0,80.02210000000004,311.13036253200005,21.0,14.0,7.0,4.0,1.0,1.4644999999999992,79.46000000000001,21.0,0.0,40.0,6.0,0.0,0.0
726,3637,1,0.0,6.0,165.86499999999953,601.234348932,43.0,34.0,9.0,5.0,9.0,5.420800000000006,79.38999999999999,43.0,18.0,50.0,8.0,0.0,36.0
727,3642,1,4.0,10.0,181.73599999999962,691.1600536919999,48.0,34.0,14.0,6.0,8.0,4.257700000000003,162.64999999999998,48.0,30.0,38.0,8.0,0.0,60.0
728,3647,1,1.0,2.0,96.09180000000006,341.1791072279999,25.0,21.0,4.0,3.0,4.0,4.328540000000003,40.540000000000006,25.0,12.0,28.0,2.0,0.0,24.0
729,3652,1,1.0,4.0,84.05440000000003,303.14053329200004,21.0,16.0,5.0,2.0,5.0,2.6079800000000004,79.77000000000001,21.0,6.0,28.0,2.0,2.0,12.0
730,3657,1,0.0,4.0,95.74550000000005,330.13682781600005,25.0,21.0,4.0,2.0,3.0,4.633860000000004,73.88,25.0,12.0,20.0,4.0,4.0,24.0
731,3662,1,1.0,5.0,119.48160000000003,430.144118688,32.0,24.0,8.0,4.0,5.0,5.455740000000004,90.06,32.0,23.0,20.0,4.0,0.0,46.0
732,3667,1,1.0,4.0,126.15470000000003,514.0095104039999,32.0,24.0,8.0,3.0,7.0,6.331880000000004,71.35,32.0,18.0,26.0,4.0,2.0,36.0
733,3672,0,1.0,2.0,86.78580000000007,313.1478070999999,23.0,19.0,4.0,3.0,4.0,3.772520000000002,40.540000000000006,23.0,12.0,24.0,2.0,0.0,24.0
734,3677,1,2.0,5.0,91.26280000000004,340.097168496,25.0,17.0,8.0,2.0,5.0,3.3212800000000016,108.06,25.0,12.0,20.0,6.0,2.0,24.0
735,3682,0,1.0,6.0,81.37220000000003,353.04873685200005,21.0,13.0,8.0,2.0,6.0,2.496600000000001,81.93,21.0,11.0,20.0,2.0,0.0,22.0
736,3687,1,3.0,6.0,63.29090000000002,270.085186168,19.0,11.0,8.0,1.0,5.0,0.899,106.12000000000002,19.0,6.0,22.0,4.0,0.0,12.0
737,3692,1,1.0,3.0,99.21180000000007,378.09018323999993,25.0,19.0,6.0,3.0,4.0,4.5828200000000034,53.43000000000001,25.0,12.0,28.0,2.0,0.0,24.0
738,3697,1,3.0,3.0,138.03009999999998,467.408692556,33.0,27.0,6.0,0.0,23.0,5.642600000000005,87.30000000000001,33.0,0.0,58.0,6.0,0.0,0.0
739,3702,1,1.0,4.0,103.82220000000007,367.229348296,25.0,19.0,6.0,1.0,13.0,4.382000000000003,62.300000000000004,25.0,5.0,36.0,4.0,0.0,10.0
740,3707,1,1.0,3.0,111.42080000000009,379.16060003999996,27.0,23.0,4.0,4.0,5.0,5.349700000000006,40.540000000000006,27.0,15.0,26.0,2.0,0.0,32.0
741,3712,1,0.0,3.0,111.361,535.837063892,26.0,19.0,7.0,3.0,3.0,5.856300000000003,50.27,26.0,18.0,16.0,4.0,0.0,36.0
742,3717,1,1.0,4.0,90.57770000000002,332.059551808,22.0,16.0,6.0,3.0,3.0,4.934540000000002,42.74,22.0,17.0,14.0,0.0,0.0,34.0
743,3722,1,1.0,6.0,119.96570000000003,476.149381636,33.0,23.0,10.0,4.0,8.0,5.921600000000005,69.04,33.0,17.0,36.0,2.0,0.0,34.0
744,3727,1,2.0,6.0,155.22189999999975,607.0332023760001,38.0,29.0,9.0,4.0,8.0,7.061880000000006,91.22000000000001,38.0,18.0,36.0,8.0,2.0,36.0
745,3732,1,1.0,3.0,93.35380000000008,325.16779359599997,24.0,20.0,4.0,3.0,6.0,4.4790000000000045,49.769999999999996,24.0,12.0,26.0,2.0,0.0,24.0
746,3737,1,1.0,4.0,74.64740000000002,324.01095437600003,19.0,13.0,6.0,1.0,5.0,2.2486800000000002,85.34,19.0,6.0,20.0,4.0,2.0,12.0
747,3742,1,1.0,6.0,127.48120000000003,471.101954864,32.0,23.0,9.0,3.0,7.0,4.663000000000004,88.07,32.0,12.0,34.0,10.0,0.0,24.0
748,3747,1,0.0,6.0,91.55240000000005,379.08674363999995,27.0,18.0,9.0,2.0,8.0,3.961400000000003,87.9,27.0,12.0,26.0,6.0,0.0,24.0
749,3752,1,0.0,7.0,76.90250000000002,303.01361852800005,20.0,13.0,7.0,3.0,5.0,3.1681000000000017,68.88,20.0,16.0,10.0,2.0,0.0,32.0
750,3757,1,1.0,4.0,146.76669999999982,483.2885774240001,36.0,31.0,5.0,5.0,8.0,6.074000000000005,44.81,36.0,18.0,42.0,2.0,0.0,36.0
751,3762,1,1.0,7.0,122.63330000000005,495.11339214,33.0,21.0,12.0,3.0,8.0,1.4173999999999998,130.16,33.0,12.0,34.0,12.0,0.0,24.0
752,3767,1,2.0,7.0,102.72260000000003,390.1328050560001,29.0,21.0,8.0,4.0,4.0,3.373,127.16,29.0,16.0,26.0,4.0,2.0,32.0
753,3772,1,0.0,3.0,79.25800000000004,269.141578848,20.0,17.0,3.0,3.0,2.0,3.871520000000003,38.66,20.0,6.0,26.0,6.0,0.0,12.0
754,3777,1,0.0,2.0,90.56000000000006,333.14955668799996,23.0,19.0,4.0,4.0,1.0,4.143600000000004,29.540000000000003,23.0,6.0,38.0,2.0,0.0,12.0
755,3782,1,3.0,9.0,113.80000000000004,444.067444992,30.0,18.0,12.0,3.0,7.0,3.0516200000000007,139.15,30.0,17.0,24.0,6.0,0.0,34.0
756,3787,1,1.0,4.0,97.98220000000005,338.1630425639999,25.0,20.0,5.0,3.0,5.0,3.253000000000002,58.64,25.0,12.0,26.0,4.0,0.0,24.0
757,3792,1,1.0,3.0,91.20570000000002,363.075009756,25.0,18.0,7.0,4.0,2.0,5.179500000000003,29.85,25.0,17.0,22.0,0.0,0.0,34.0
758,3797,1,1.0,4.0,155.28019999999972,530.24485404,38.0,31.0,7.0,4.0,9.0,7.247500000000008,67.23,38.0,21.0,34.0,4.0,0.0,44.0
759,3802,1,1.0,6.0,104.96270000000007,393.21513771200006,28.0,21.0,7.0,2.0,10.0,2.8847000000000005,83.09,28.0,6.0,42.0,4.0,0.0,12.0
760,3807,1,1.0,7.0,133.18119999999993,497.03676776399993,33.0,24.0,9.0,4.0,7.0,6.790700000000005,72.81,33.0,23.0,22.0,4.0,0.0,46.0
761,3812,1,1.0,8.0,187.16979999999953,708.1697000760001,50.0,39.0,11.0,8.0,7.0,6.486900000000009,113.45000000000002,50.0,23.0,58.0,10.0,0.0,46.0
762,3817,1,1.0,4.0,89.16820000000003,328.088163372,23.0,17.0,6.0,3.0,3.0,1.9894,80.47,23.0,12.0,18.0,8.0,0.0,24.0
763,3822,1,1.0,3.0,67.15670000000004,290.035560824,16.0,9.0,7.0,0.0,5.0,2.770600000000001,41.57000000000001,16.0,0.0,28.0,2.0,0.0,0.0
764,3827,1,1.0,3.0,91.21370000000002,329.048652776,22.0,17.0,5.0,4.0,2.0,4.8141000000000025,29.85,22.0,17.0,16.0,0.0,0.0,34.0
765,3832,1,2.0,4.0,105.47940000000004,351.140533292,25.0,20.0,5.0,3.0,5.0,5.456620000000004,54.02,25.0,17.0,18.0,2.0,0.0,34.0
766,3837,1,0.0,3.0,78.06500000000001,350.97562656,18.0,14.0,4.0,2.0,3.0,3.3050000000000015,39.19,18.0,12.0,10.0,4.0,0.0,24.0
767,3842,1,3.0,6.0,135.4643,542.1142050679999,35.0,25.0,10.0,4.0,7.0,4.489700000000005,91.26,35.0,12.0,50.0,2.0,0.0,24.0
768,3847,1,1.0,8.0,151.22069999999974,553.143819676,38.0,28.0,10.0,4.0,10.0,5.633400000000005,91.68,38.0,22.0,32.0,4.0,0.0,46.0
769,3852,1,0.0,5.0,161.27699999999965,588.1694483839999,42.0,33.0,9.0,5.0,7.0,8.718440000000003,51.13000000000001,42.0,24.0,38.0,6.0,0.0,48.0
770,3857,1,2.0,4.0,135.11239999999992,592.981101632,31.0,23.0,8.0,3.0,7.0,6.105320000000004,71.95,31.0,18.0,26.0,4.0,0.0,36.0
771,3862,1,2.0,4.0,93.54240000000004,353.1739415960001,26.0,20.0,6.0,5.0,4.0,2.3008799999999994,91.22,26.0,6.0,40.0,4.0,2.0,12.0
772,3867,1,2.0,6.0,119.85620000000004,454.1198574239999,32.0,23.0,9.0,4.0,7.0,3.8504400000000016,102.96000000000001,32.0,18.0,28.0,6.0,0.0,36.0
773,3872,1,2.0,4.0,123.20720000000003,438.16132831199997,31.0,24.0,7.0,3.0,7.0,4.738580000000003,84.5,31.0,18.0,24.0,6.0,0.0,36.0
774,3877,1,1.0,4.0,83.81320000000004,305.119797848,21.0,15.0,6.0,3.0,2.0,1.5084999999999997,52.650000000000006,21.0,6.0,30.0,4.0,0.0,12.0
775,3882,1,1.0,7.0,125.60070000000002,470.11793927599996,32.0,23.0,9.0,3.0,10.0,4.592100000000004,86.11000000000001,32.0,17.0,28.0,6.0,0.0,34.0
776,3887,1,2.0,6.0,96.15520000000004,374.104876056,26.0,17.0,9.0,3.0,6.0,2.1467400000000003,114.19000000000001,26.0,15.0,18.0,6.0,0.0,32.0
777,3892,1,1.0,2.0,97.40920000000004,366.0367752,23.0,19.0,4.0,3.0,4.0,4.5801000000000025,41.99,23.0,16.0,12.0,4.0,0.0,34.0
778,3897,1,2.0,4.0,137.67039999999994,477.12777568800004,33.0,26.0,7.0,4.0,6.0,6.717400000000006,67.16,33.0,21.0,24.0,4.0,0.0,44.0
779,3902,1,0.0,6.0,98.59950000000008,370.19262843999996,25.0,18.0,7.0,1.0,9.0,3.3671000000000024,68.73,25.0,5.0,36.0,4.0,0.0,10.0
780,3907,1,1.0,3.0,116.27550000000001,402.140198944,29.0,24.0,5.0,4.0,7.0,4.735300000000004,59.06,29.0,22.0,14.0,4.0,0.0,46.0
781,3912,1,0.0,6.0,114.35580000000004,437.144298344,29.0,20.0,9.0,3.0,6.0,2.3559,88.81,29.0,9.0,32.0,10.0,0.0,20.0
782,3917,1,1.0,1.0,93.64370000000005,327.199842672,24.0,21.0,3.0,5.0,4.0,4.560000000000004,29.1,24.0,6.0,38.0,4.0,0.0,12.0
783,3922,1,1.0,2.0,51.385700000000035,182.141913196,13.0,10.0,3.0,3.0,2.0,0.6067999999999996,32.34,13.0,0.0,26.0,2.0,0.0,0.0
784,3927,1,2.0,8.0,120.28090000000003,473.0924528,32.0,21.0,11.0,4.0,7.0,3.1664200000000005,107.37,32.0,17.0,32.0,4.0,0.0,34.0
785,3932,1,1.0,7.0,99.93270000000005,357.11471246799994,25.0,18.0,7.0,3.0,6.0,4.564820000000004,68.88000000000001,25.0,16.0,20.0,2.0,0.0,32.0
786,3937,1,1.0,6.0,104.81400000000004,400.055148992,27.0,19.0,8.0,3.0,6.0,3.5881200000000026,84.83000000000001,27.0,17.0,16.0,8.0,0.0,34.0
787,3942,1,0.0,7.0,167.3479999999997,705.9772670680001,42.0,32.0,10.0,7.0,6.0,6.593720000000005,93.64000000000001,42.0,21.0,44.0,8.0,0.0,44.0
788,3947,1,1.0,2.0,80.12970000000004,278.179441576,20.0,16.0,4.0,1.0,9.0,4.026400000000003,41.46,20.0,6.0,24.0,4.0,0.0,12.0
789,3952,1,1.0,7.0,122.66570000000003,434.195405312,32.0,24.0,8.0,4.0,7.0,2.8947200000000013,86.86000000000001,32.0,19.0,24.0,4.0,0.0,42.0
790,3957,1,1.0,4.0,105.33020000000002,359.109233164,26.0,21.0,5.0,4.0,5.0,4.330800000000003,54.88,26.0,21.0,12.0,2.0,0.0,44.0
791,3962,1,1.0,4.0,111.90620000000003,377.156183356,27.0,22.0,5.0,4.0,3.0,5.105080000000004,46.92,27.0,17.0,24.0,2.0,0.0,34.0
792,3967,1,2.0,4.0,114.43990000000002,409.200156344,30.0,23.0,7.0,3.0,9.0,2.6107200000000006,87.74000000000001,30.0,12.0,34.0,6.0,0.0,24.0
793,3972,1,1.0,2.0,60.70170000000001,315.88468701200003,14.0,9.0,5.0,1.0,2.0,3.0637800000000013,52.89,14.0,6.0,12.0,2.0,2.0,12.0
794,3977,1,3.0,2.0,135.04109999999994,568.0488503519999,35.0,24.0,11.0,3.0,7.0,7.371600000000004,73.47,35.0,18.0,34.0,4.0,0.0,36.0
795,3982,1,1.0,5.0,98.72920000000005,357.157622836,26.0,20.0,6.0,2.0,8.0,3.668000000000002,73.86,26.0,12.0,26.0,4.0,0.0,24.0
796,3987,1,1.0,8.0,127.98700000000008,474.1175489159999,35.0,24.0,11.0,4.0,7.0,4.987700000000004,146.73,35.0,22.0,24.0,6.0,0.0,46.0
797,3992,1,1.0,3.0,95.00270000000003,316.15756326,24.0,21.0,3.0,4.0,4.0,3.8957000000000024,34.15,24.0,18.0,18.0,0.0,0.0,36.0
798,3997,1,1.0,5.0,119.03070000000001,406.156039036,29.0,23.0,6.0,4.0,7.0,5.497720000000003,51.97,29.0,21.0,20.0,0.0,0.0,44.0
799,4002,0,1.0,4.0,91.02720000000005,327.147058152,24.0,19.0,5.0,2.0,7.0,2.599400000000001,64.63,24.0,12.0,22.0,4.0,0.0,24.0
800,4007,1,5.0,10.0,174.88529999999963,660.3621958639999,47.0,35.0,12.0,3.0,20.0,3.136700000000001,172.88000000000002,47.0,6.0,76.0,10.0,0.0,12.0
801,4012,1,1.0,5.0,108.35620000000003,405.13430054799994,28.0,21.0,7.0,2.0,9.0,4.7115000000000045,73.86,28.0,12.0,30.0,4.0,0.0,24.0
802,4017,1,2.0,7.0,62.8964,242.10284231999998,18.0,10.0,8.0,2.0,3.0,0.5831199999999999,116.06,18.0,11.0,12.0,2.0,2.0,22.0
803,4022,1,2.0,3.0,79.96710000000004,261.184112356,19.0,15.0,4.0,1.0,7.0,3.0794000000000006,67.48,19.0,6.0,22.0,4.0,0.0,12.0
804,4027,1,1.0,13.0,215.32979999999947,795.270441396,59.0,45.0,14.0,9.0,8.0,4.621200000000004,156.64999999999995,59.0,33.0,52.0,14.0,0.0,68.0
805,4032,1,0.0,2.0,85.23200000000003,339.02961912399996,22.0,16.0,6.0,3.0,2.0,4.705220000000002,20.310000000000002,22.0,12.0,22.0,2.0,0.0,24.0
806,4037,1,0.0,5.0,37.061400000000006,156.064725496,11.0,5.0,6.0,1.0,2.0,0.7671999999999999,73.85,11.0,5.0,10.0,2.0,0.0,10.0
807,4042,1,1.0,6.0,107.61970000000005,397.18892296399997,29.0,23.0,6.0,4.0,3.0,3.480800000000003,73.86,29.0,6.0,44.0,8.0,0.0,12.0
808,4047,1,2.0,4.0,82.15120000000002,372.973188964,21.0,12.0,9.0,2.0,3.0,0.9592200000000006,103.09999999999998,21.0,12.0,12.0,8.0,0.0,24.0
809,4052,1,2.0,5.0,113.99590000000002,451.11774716,31.0,21.0,10.0,3.0,7.0,5.400190000000003,76.12,31.0,16.0,26.0,6.0,0.0,34.0
810,4057,1,0.0,4.0,77.55700000000003,289.07726434,20.0,15.0,5.0,3.0,4.0,2.9326000000000016,42.68000000000001,20.0,11.0,20.0,2.0,0.0,22.0
811,4062,1,1.0,2.0,116.40670000000004,391.225977168,29.0,24.0,5.0,3.0,9.0,3.9977000000000027,56.410000000000004,29.0,15.0,26.0,4.0,0.0,32.0
812,4067,1,0.0,9.0,122.54720000000005,498.1242911719999,33.0,20.0,13.0,3.0,8.0,1.358,141.18,33.0,9.0,38.0,12.0,0.0,20.0
813,4072,1,0.0,3.0,159.4024999999996,551.1531178439999,39.0,33.0,6.0,6.0,5.0,7.7560000000000064,36.44,39.0,28.0,28.0,2.0,0.0,58.0
814,4077,1,1.0,4.0,87.68590000000005,308.116092372,23.0,18.0,5.0,3.0,3.0,3.081120000000001,77.82000000000001,23.0,16.0,12.0,4.0,0.0,34.0
815,4082,1,0.0,4.0,167.89049999999958,557.26784198,42.0,36.0,6.0,6.0,5.0,6.540960000000008,53.09,42.0,24.0,40.0,6.0,0.0,48.0
816,4087,1,1.0,5.0,96.71770000000002,376.09695214000004,26.0,18.0,8.0,4.0,3.0,5.034900000000002,50.17,26.0,15.0,24.0,2.0,0.0,32.0
817,4092,1,2.0,5.0,102.55270000000003,412.07269087599997,27.0,18.0,9.0,3.0,6.0,3.6618000000000013,75.27,27.0,12.0,28.0,6.0,0.0,24.0
818,4097,1,1.0,4.0,143.16869999999983,561.110074936,38.0,27.0,11.0,4.0,8.0,6.288600000000004,61.88,38.0,18.0,40.0,6.0,0.0,36.0
819,4102,1,2.0,4.0,77.40390000000002,306.067427928,21.0,14.0,7.0,2.0,5.0,1.2566000000000002,102.39999999999999,21.0,11.0,14.0,8.0,0.0,22.0
820,4107,1,0.0,3.0,98.91650000000006,342.210741704,25.0,21.0,4.0,3.0,4.0,4.393840000000004,25.240000000000002,25.0,11.0,30.0,2.0,0.0,22.0
821,4112,1,2.0,4.0,145.4003999999998,502.123024656,35.0,27.0,8.0,5.0,4.0,5.512500000000005,69.72,35.0,22.0,26.0,6.0,0.0,46.0
822,4117,1,1.0,2.0,112.14470000000004,366.122440704,25.0,21.0,4.0,3.0,5.0,5.764140000000004,15.27,25.0,17.0,18.0,2.0,0.0,34.0
823,4122,1,1.0,5.0,91.70420000000004,321.12446598390994,24.0,19.0,5.0,3.0,5.0,3.0490200000000005,74.28,24.0,16.0,16.0,2.0,0.0,34.0
824,4127,1,0.0,4.0,77.427,305.996282856,20.0,14.0,6.0,2.0,4.0,4.860000000000002,58.86,20.0,12.0,12.0,6.0,0.0,24.0
825,4132,1,1.0,7.0,119.37720000000003,429.0639398480001,28.0,20.0,8.0,4.0,7.0,6.0591000000000035,64.11,28.0,18.0,20.0,2.0,0.0,40.0
826,4137,1,2.0,4.0,85.81890000000004,295.13207678400005,22.0,17.0,5.0,3.0,5.0,3.351700000000001,67.00999999999999,22.0,15.0,14.0,2.0,0.0,32.0
827,4142,0,2.0,6.0,124.8299,465.10914841999994,33.0,24.0,9.0,3.0,7.0,4.046700000000002,106.09,33.0,18.0,26.0,8.0,0.0,36.0
828,4147,1,2.0,14.0,193.25049999999936,780.346939724,56.0,41.0,15.0,8.0,13.0,2.8938000000000024,185.45999999999998,56.0,6.0,102.0,12.0,0.0,12.0
829,4152,1,2.0,4.0,189.27609999999945,625.3555943639999,47.0,43.0,4.0,8.0,5.0,8.638900000000007,60.77,47.0,24.0,54.0,4.0,0.0,48.0
830,4157,1,2.0,4.0,128.20290000000003,449.20057358809004,32.0,25.0,7.0,5.0,3.0,2.7216900000000006,62.54,32.0,16.0,32.0,6.0,0.0,34.0
831,4162,0,0.0,5.0,114.35000000000001,468.920875056,26.0,18.0,8.0,3.0,4.0,5.525500000000003,38.769999999999996,26.0,12.0,26.0,6.0,0.0,24.0
832,4167,1,1.0,4.0,79.00420000000004,302.00480078790997,20.0,15.0,5.0,3.0,1.0,3.2509000000000015,52.16,20.0,12.0,16.0,4.0,0.0,24.0
833,4172,1,1.0,5.0,112.2702,423.072963244,27.0,20.0,7.0,3.0,6.0,5.433800000000004,55.4,27.0,11.0,32.0,4.0,0.0,22.0
834,4177,1,0.0,8.0,138.55399999999986,488.07992426,33.0,25.0,8.0,5.0,6.0,6.217090000000003,52.71,33.0,27.0,14.0,4.0,0.0,56.0
835,4182,0,1.0,6.0,119.5124,421.19026035600007,32.0,26.0,6.0,4.0,4.0,3.6207400000000014,109.85999999999999,32.0,12.0,36.0,4.0,6.0,24.0
836,4187,1,1.0,6.0,101.60470000000005,351.16952491200004,26.0,19.0,7.0,4.0,4.0,1.8957999999999997,66.39,26.0,17.0,22.0,2.0,0.0,34.0
837,4192,1,1.0,5.0,106.10320000000003,383.1732729,28.0,22.0,6.0,3.0,6.0,3.9409000000000027,73.86,28.0,12.0,32.0,4.0,0.0,24.0
838,4197,1,1.0,5.0,107.65320000000001,409.05731318,26.0,19.0,7.0,3.0,5.0,5.043700000000004,55.4,26.0,11.0,30.0,4.0,0.0,22.0
839,4202,1,2.0,4.0,124.45370000000001,488.09728408399997,33.0,24.0,9.0,3.0,8.0,4.980500000000005,92.34,33.0,18.0,26.0,8.0,0.0,36.0
840,4207,1,0.0,5.0,87.05300000000004,306.148061196,23.0,18.0,5.0,3.0,5.0,3.246240000000002,60.790000000000006,23.0,18.0,14.0,0.0,0.0,36.0
841,4212,1,0.0,4.0,133.92199999999997,461.18700481599996,33.0,27.0,6.0,5.0,6.0,5.191000000000005,37.71,33.0,19.0,30.0,2.0,0.0,42.0
842,4217,1,2.0,15.0,194.67349999999934,797.337103312,57.0,40.0,17.0,7.0,12.0,1.3260000000000054,205.76999999999998,57.0,6.0,100.0,14.0,0.0,12.0
843,4222,1,1.0,5.0,93.59820000000003,365.1142338,25.0,17.0,8.0,2.0,9.0,2.8355000000000006,84.66999999999999,25.0,11.0,26.0,4.0,0.0,22.0
844,4227,1,2.0,8.0,134.09750000000003,517.2675672079998,37.0,28.0,9.0,5.0,13.0,3.112200000000002,104.71000000000002,37.0,6.0,66.0,4.0,0.0,12.0
845,4232,1,0.0,9.0,167.27869999999962,645.1579455160002,43.0,30.0,13.0,4.0,11.0,5.4601800000000065,122.57999999999998,43.0,15.0,48.0,10.0,2.0,32.0
846,4237,1,1.0,2.0,63.03570000000004,224.16450536409,16.0,13.0,3.0,1.0,3.0,0.4003000000000001,30.740000000000002,16.0,0.0,28.0,2.0,2.0,0.0
847,4242,1,2.0,7.0,115.5819,429.10262356000004,29.0,20.0,9.0,3.0,8.0,4.014000000000002,88.91,29.0,17.0,24.0,4.0,0.0,34.0
848,4247,1,1.0,4.0,75.59630000000001,314.09005519199997,21.0,14.0,7.0,3.0,4.0,2.8761000000000014,52.900000000000006,21.0,5.0,32.0,4.0,0.0,10.0
849,4252,1,0.0,8.0,136.4043999999999,476.15968849999996,36.0,27.0,9.0,5.0,6.0,5.406980000000005,111.80000000000001,36.0,26.0,20.0,4.0,2.0,54.0
850,4257,1,3.0,5.0,91.78730000000002,348.08768470399997,24.0,17.0,7.0,2.0,5.0,2.977220000000001,91.15,24.0,12.0,22.0,4.0,0.0,24.0
851,4262,0,0.0,3.0,121.27000000000004,403.18386090409,29.0,25.0,4.0,5.0,3.0,5.463640000000005,16.35,29.0,16.0,30.0,2.0,0.0,34.0
852,4267,1,1.0,9.0,245.16979999999938,856.335981116,64.0,53.0,11.0,9.0,11.0,9.121020000000001,131.91,64.0,30.0,70.0,14.0,0.0,60.0
853,4272,1,1.0,4.0,111.27269999999999,394.075201872,27.0,21.0,6.0,4.0,3.0,6.280400000000004,53.120000000000005,27.0,19.0,16.0,0.0,2.0,42.0
